2026-01-06 20:15:54 | INFO | root | Attacking cw on seediv with eegnet
2026-01-06 20:18:21 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 69/118
2026-01-06 20:18:22 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 70/118
2026-01-06 20:18:24 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 71/118
2026-01-06 20:18:25 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 72/118
2026-01-06 20:18:26 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 73/118
2026-01-06 20:18:28 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 74/118
2026-01-06 20:18:29 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 75/118
2026-01-06 20:18:30 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 76/118
2026-01-06 20:18:32 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 77/118
2026-01-06 20:18:34 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 78/118
2026-01-06 20:18:35 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 79/118
2026-01-06 20:18:37 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 80/118
2026-01-06 20:18:38 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 81/118
2026-01-06 20:18:39 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 82/118
2026-01-06 20:18:41 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 83/118
2026-01-06 20:18:42 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 84/118
2026-01-06 20:18:43 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 85/118
2026-01-06 20:18:45 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 86/118
2026-01-06 20:18:46 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 87/118
2026-01-06 20:18:47 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 88/118
2026-01-06 20:18:49 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 89/118
2026-01-06 20:18:50 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 90/118
2026-01-06 20:18:52 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 91/118
2026-01-06 20:18:53 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 92/118
2026-01-06 20:18:55 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 93/118
2026-01-06 20:18:56 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 94/118
2026-01-06 20:18:58 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 95/118
2026-01-06 20:18:59 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 96/118
2026-01-06 20:19:00 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 97/118
2026-01-06 20:19:02 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 98/118
2026-01-06 20:19:03 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 99/118
2026-01-06 20:19:05 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 100/118
2026-01-06 20:19:06 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 101/118
2026-01-06 20:19:07 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 102/118
2026-01-06 20:19:09 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 103/118
2026-01-06 20:19:10 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 104/118
2026-01-06 20:19:11 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 105/118
2026-01-06 20:19:12 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 106/118
2026-01-06 20:19:14 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 107/118
2026-01-06 20:19:15 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 108/118
2026-01-06 20:19:16 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 109/118
2026-01-06 20:19:17 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 110/118
2026-01-06 20:19:19 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 111/118
2026-01-06 20:19:20 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 112/118
2026-01-06 20:19:21 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 113/118
2026-01-06 20:19:23 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 114/118
2026-01-06 20:19:24 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 115/118
2026-01-06 20:19:25 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 116/118
2026-01-06 20:19:26 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 117/118
2026-01-06 20:19:27 | INFO | root | Attacking cw on seediv with eegnet, fold: 0, batch: 118/118
2026-01-06 20:19:32 | INFO | root | Before Attack - Test Accuracy: 56.63%, Test Loss: 1.0635
2026-01-06 20:19:34 | INFO | root | After Attack - Test Accuracy: 0.03%, Test Loss: 3.3297
2026-01-06 20:19:34 | INFO | root | MSE between clean data and adversarial data: 0.007141
2026-01-06 20:19:35 | INFO | root | Test model on 512 samples for adversarial training
2026-01-06 20:19:42 | INFO | root | After Attack - Test Accuracy on 512 samples: 0.00%, Test Loss: 3.3595
2026-01-06 20:19:43 | INFO | root | Before Attack - Test Accuracy on 512 samples: 56.45%, Test Loss: 1.0518
