2026-01-05 18:26:33 | INFO | root | Training seediv with eegnet
2026-01-05 18:46:13 | INFO | root | Epoch: 10, Train Loss: 1.0459, Val Acc: 0.5382, Val Loss: 1.0460, Test Acc: 0.5495, Test Loss: 1.0555, Learning Rate: 0.001000
2026-01-05 18:48:15 | INFO | root | Epoch: 11, Train Loss: 1.0400, Val Acc: 0.5739, Val Loss: 1.0023, Test Acc: 0.5748, Test Loss: 1.0181, Learning Rate: 0.001000
2026-01-05 18:51:08 | INFO | root | Epoch: 12, Train Loss: 1.0318, Val Acc: 0.5632, Val Loss: 1.0045, Test Acc: 0.5718, Test Loss: 1.0214, Learning Rate: 0.001000
2026-01-05 18:53:52 | INFO | root | Epoch: 13, Train Loss: 1.0243, Val Acc: 0.5568, Val Loss: 1.0060, Test Acc: 0.5713, Test Loss: 1.0189, Learning Rate: 0.001000
2026-01-05 18:57:01 | INFO | root | Epoch: 14, Train Loss: 1.0207, Val Acc: 0.5795, Val Loss: 0.9860, Test Acc: 0.5921, Test Loss: 0.9979, Learning Rate: 0.001000
2026-01-05 18:59:06 | INFO | root | Epoch: 15, Train Loss: 1.0169, Val Acc: 0.5736, Val Loss: 0.9970, Test Acc: 0.5790, Test Loss: 1.0175, Learning Rate: 0.001000
2026-01-05 19:00:54 | INFO | root | Epoch: 16, Train Loss: 1.0096, Val Acc: 0.5656, Val Loss: 1.0056, Test Acc: 0.5740, Test Loss: 1.0141, Learning Rate: 0.001000
2026-01-05 19:02:48 | INFO | root | Epoch: 17, Train Loss: 1.0030, Val Acc: 0.5723, Val Loss: 0.9980, Test Acc: 0.5820, Test Loss: 1.0123, Learning Rate: 0.001000
2026-01-05 19:04:48 | INFO | root | Epoch: 18, Train Loss: 1.0024, Val Acc: 0.5680, Val Loss: 0.9884, Test Acc: 0.5782, Test Loss: 1.0077, Learning Rate: 0.001000
2026-01-05 19:06:42 | INFO | root | Epoch: 19, Train Loss: 0.9966, Val Acc: 0.5842, Val Loss: 0.9746, Test Acc: 0.5950, Test Loss: 0.9884, Learning Rate: 0.001000
2026-01-05 19:08:49 | INFO | root | Epoch: 20, Train Loss: 0.9941, Val Acc: 0.5757, Val Loss: 0.9925, Test Acc: 0.5836, Test Loss: 1.0046, Learning Rate: 0.001000
2026-01-05 19:10:33 | INFO | root | Epoch: 21, Train Loss: 0.9911, Val Acc: 0.5834, Val Loss: 0.9701, Test Acc: 0.5804, Test Loss: 0.9904, Learning Rate: 0.001000
2026-01-05 19:12:24 | INFO | root | Epoch: 22, Train Loss: 0.9935, Val Acc: 0.5805, Val Loss: 0.9720, Test Acc: 0.5873, Test Loss: 0.9856, Learning Rate: 0.001000
2026-01-05 19:15:29 | INFO | root | Epoch: 23, Train Loss: 0.9858, Val Acc: 0.5651, Val Loss: 0.9875, Test Acc: 0.5761, Test Loss: 1.0044, Learning Rate: 0.001000
2026-01-05 19:19:03 | INFO | root | Epoch: 24, Train Loss: 0.9831, Val Acc: 0.5787, Val Loss: 0.9741, Test Acc: 0.5873, Test Loss: 0.9861, Learning Rate: 0.001000
2026-01-05 19:24:56 | INFO | root | Epoch: 25, Train Loss: 0.9817, Val Acc: 0.5810, Val Loss: 0.9806, Test Acc: 0.5737, Test Loss: 1.0100, Learning Rate: 0.001000
2026-01-05 19:29:02 | INFO | root | Epoch: 26, Train Loss: 0.9811, Val Acc: 0.5824, Val Loss: 0.9736, Test Acc: 0.5737, Test Loss: 0.9993, Learning Rate: 0.001000
2026-01-05 19:33:06 | INFO | root | Epoch: 27, Train Loss: 0.9772, Val Acc: 0.5768, Val Loss: 0.9743, Test Acc: 0.5886, Test Loss: 0.9881, Learning Rate: 0.001000
2026-01-05 19:40:21 | INFO | root | Epoch: 28, Train Loss: 0.9771, Val Acc: 0.5946, Val Loss: 0.9550, Test Acc: 0.6001, Test Loss: 0.9739, Learning Rate: 0.001000
2026-01-05 19:46:29 | INFO | root | Epoch: 29, Train Loss: 0.9741, Val Acc: 0.5629, Val Loss: 1.0151, Test Acc: 0.5697, Test Loss: 1.0175, Learning Rate: 0.001000
2026-01-05 19:51:10 | INFO | root | Epoch: 30, Train Loss: 0.9743, Val Acc: 0.5898, Val Loss: 0.9624, Test Acc: 0.5950, Test Loss: 0.9795, Learning Rate: 0.001000
2026-01-05 19:53:46 | INFO | root | Epoch: 31, Train Loss: 0.9730, Val Acc: 0.5688, Val Loss: 1.0049, Test Acc: 0.5734, Test Loss: 1.0080, Learning Rate: 0.001000
2026-01-05 19:56:12 | INFO | root | Epoch: 32, Train Loss: 0.9687, Val Acc: 0.5550, Val Loss: 1.0087, Test Acc: 0.5633, Test Loss: 1.0198, Learning Rate: 0.001000
2026-01-05 19:58:14 | INFO | root | Epoch: 33, Train Loss: 0.9704, Val Acc: 0.5584, Val Loss: 1.0063, Test Acc: 0.5748, Test Loss: 1.0060, Learning Rate: 0.001000
2026-01-05 20:00:22 | INFO | root | Epoch: 34, Train Loss: 0.9702, Val Acc: 0.5960, Val Loss: 0.9619, Test Acc: 0.5822, Test Loss: 0.9842, Learning Rate: 0.001000
2026-01-05 20:03:24 | INFO | root | Epoch: 35, Train Loss: 0.9678, Val Acc: 0.5797, Val Loss: 0.9797, Test Acc: 0.5886, Test Loss: 0.9891, Learning Rate: 0.001000
2026-01-05 20:05:51 | INFO | root | Epoch: 36, Train Loss: 0.9640, Val Acc: 0.5952, Val Loss: 0.9470, Test Acc: 0.5966, Test Loss: 0.9696, Learning Rate: 0.001000
2026-01-05 20:09:10 | INFO | root | Epoch: 37, Train Loss: 0.9629, Val Acc: 0.5882, Val Loss: 0.9657, Test Acc: 0.5785, Test Loss: 0.9951, Learning Rate: 0.001000
2026-01-05 20:12:46 | INFO | root | Epoch: 38, Train Loss: 0.9637, Val Acc: 0.5755, Val Loss: 0.9833, Test Acc: 0.5836, Test Loss: 0.9954, Learning Rate: 0.001000
2026-01-05 20:15:06 | INFO | root | Epoch: 39, Train Loss: 0.9618, Val Acc: 0.5813, Val Loss: 0.9717, Test Acc: 0.5875, Test Loss: 0.9852, Learning Rate: 0.001000
2026-01-05 20:17:54 | INFO | root | Epoch: 40, Train Loss: 0.9621, Val Acc: 0.5885, Val Loss: 0.9628, Test Acc: 0.5905, Test Loss: 0.9825, Learning Rate: 0.001000
2026-01-05 20:21:37 | INFO | root | Epoch: 41, Train Loss: 0.9608, Val Acc: 0.5784, Val Loss: 0.9867, Test Acc: 0.5809, Test Loss: 0.9997, Learning Rate: 0.001000
2026-01-05 20:26:05 | INFO | root | Epoch: 42, Train Loss: 0.9613, Val Acc: 0.5869, Val Loss: 0.9686, Test Acc: 0.5923, Test Loss: 0.9811, Learning Rate: 0.001000
2026-01-05 20:32:31 | INFO | root | Epoch: 43, Train Loss: 0.9589, Val Acc: 0.5773, Val Loss: 0.9713, Test Acc: 0.5878, Test Loss: 0.9832, Learning Rate: 0.001000
2026-01-05 20:38:23 | INFO | root | Epoch: 44, Train Loss: 0.9577, Val Acc: 0.5898, Val Loss: 0.9566, Test Acc: 0.5931, Test Loss: 0.9698, Learning Rate: 0.001000
2026-01-05 20:44:59 | INFO | root | Epoch: 45, Train Loss: 0.9562, Val Acc: 0.5832, Val Loss: 0.9692, Test Acc: 0.5870, Test Loss: 0.9821, Learning Rate: 0.001000
2026-01-05 20:48:24 | INFO | root | Epoch: 46, Train Loss: 0.9563, Val Acc: 0.5653, Val Loss: 1.0030, Test Acc: 0.5756, Test Loss: 1.0114, Learning Rate: 0.001000
2026-01-05 20:54:51 | INFO | root | Epoch: 47, Train Loss: 0.9546, Val Acc: 0.5978, Val Loss: 0.9437, Test Acc: 0.5955, Test Loss: 0.9664, Learning Rate: 0.001000
2026-01-05 20:59:56 | INFO | root | Epoch: 48, Train Loss: 0.9556, Val Acc: 0.5848, Val Loss: 0.9697, Test Acc: 0.5867, Test Loss: 0.9841, Learning Rate: 0.001000
2026-01-05 21:05:06 | INFO | root | Epoch: 49, Train Loss: 0.9547, Val Acc: 0.5880, Val Loss: 0.9580, Test Acc: 0.5875, Test Loss: 0.9777, Learning Rate: 0.001000
2026-01-05 21:11:09 | INFO | root | Epoch: 50, Train Loss: 0.9550, Val Acc: 0.5614, Val Loss: 1.0080, Test Acc: 0.5615, Test Loss: 1.0189, Learning Rate: 0.001000
2026-01-05 21:13:22 | INFO | root | Epoch: 51, Train Loss: 0.9523, Val Acc: 0.5991, Val Loss: 0.9487, Test Acc: 0.5849, Test Loss: 0.9797, Learning Rate: 0.001000
2026-01-05 21:18:43 | INFO | root | Epoch: 52, Train Loss: 0.9524, Val Acc: 0.5893, Val Loss: 0.9628, Test Acc: 0.5907, Test Loss: 0.9783, Learning Rate: 0.001000
2026-01-05 21:28:54 | INFO | root | Epoch: 53, Train Loss: 0.9546, Val Acc: 0.5842, Val Loss: 0.9716, Test Acc: 0.5838, Test Loss: 0.9909, Learning Rate: 0.001000
2026-01-05 21:33:09 | INFO | root | Epoch: 54, Train Loss: 0.9509, Val Acc: 0.5800, Val Loss: 0.9729, Test Acc: 0.5822, Test Loss: 0.9890, Learning Rate: 0.001000
2026-01-05 21:36:35 | INFO | root | Epoch: 55, Train Loss: 0.9522, Val Acc: 0.5890, Val Loss: 0.9566, Test Acc: 0.5915, Test Loss: 0.9685, Learning Rate: 0.001000
2026-01-05 21:39:19 | INFO | root | Epoch: 56, Train Loss: 0.9506, Val Acc: 0.5928, Val Loss: 0.9551, Test Acc: 0.5937, Test Loss: 0.9705, Learning Rate: 0.001000
2026-01-05 21:41:46 | INFO | root | Epoch: 57, Train Loss: 0.9496, Val Acc: 0.5787, Val Loss: 0.9880, Test Acc: 0.5846, Test Loss: 0.9950, Learning Rate: 0.001000
2026-01-05 21:43:25 | INFO | root | Epoch: 58, Train Loss: 0.9512, Val Acc: 0.5872, Val Loss: 0.9625, Test Acc: 0.5934, Test Loss: 0.9768, Learning Rate: 0.000500
2026-01-05 21:52:48 | INFO | root | Epoch: 59, Train Loss: 0.9423, Val Acc: 0.5954, Val Loss: 0.9563, Test Acc: 0.5934, Test Loss: 0.9685, Learning Rate: 0.000500
2026-01-05 21:53:51 | INFO | root | Epoch: 60, Train Loss: 0.9391, Val Acc: 0.5922, Val Loss: 0.9546, Test Acc: 0.5926, Test Loss: 0.9671, Learning Rate: 0.000500
2026-01-05 22:07:51 | INFO | root | Epoch: 61, Train Loss: 0.9396, Val Acc: 0.5898, Val Loss: 0.9535, Test Acc: 0.5918, Test Loss: 0.9685, Learning Rate: 0.000500
2026-01-05 22:16:34 | INFO | root | Epoch: 62, Train Loss: 0.9370, Val Acc: 0.5925, Val Loss: 0.9577, Test Acc: 0.5931, Test Loss: 0.9751, Learning Rate: 0.000500
2026-01-05 22:17:21 | INFO | root | Epoch: 63, Train Loss: 0.9358, Val Acc: 0.5853, Val Loss: 0.9641, Test Acc: 0.5854, Test Loss: 0.9812, Learning Rate: 0.000500
2026-01-05 22:18:09 | INFO | root | Epoch: 64, Train Loss: 0.9378, Val Acc: 0.5976, Val Loss: 0.9426, Test Acc: 0.5974, Test Loss: 0.9588, Learning Rate: 0.000500
2026-01-05 22:18:56 | INFO | root | Epoch: 65, Train Loss: 0.9357, Val Acc: 0.5864, Val Loss: 0.9719, Test Acc: 0.5881, Test Loss: 0.9766, Learning Rate: 0.000500
2026-01-05 22:19:48 | INFO | root | Epoch: 66, Train Loss: 0.9355, Val Acc: 0.5821, Val Loss: 0.9788, Test Acc: 0.5798, Test Loss: 0.9884, Learning Rate: 0.000500
2026-01-05 22:20:36 | INFO | root | Epoch: 67, Train Loss: 0.9353, Val Acc: 0.5898, Val Loss: 0.9570, Test Acc: 0.5910, Test Loss: 0.9737, Learning Rate: 0.000500
2026-01-05 22:21:26 | INFO | root | Epoch: 68, Train Loss: 0.9364, Val Acc: 0.5970, Val Loss: 0.9507, Test Acc: 0.5971, Test Loss: 0.9633, Learning Rate: 0.000500
2026-01-05 22:22:15 | INFO | root | Epoch: 69, Train Loss: 0.9333, Val Acc: 0.5960, Val Loss: 0.9447, Test Acc: 0.6016, Test Loss: 0.9584, Learning Rate: 0.000500
2026-01-05 22:23:06 | INFO | root | Epoch: 70, Train Loss: 0.9363, Val Acc: 0.6013, Val Loss: 0.9468, Test Acc: 0.5990, Test Loss: 0.9607, Learning Rate: 0.000500
2026-01-05 22:23:54 | INFO | root | Epoch: 71, Train Loss: 0.9357, Val Acc: 0.5776, Val Loss: 0.9791, Test Acc: 0.5788, Test Loss: 0.9881, Learning Rate: 0.000500
2026-01-05 22:24:45 | INFO | root | Epoch: 72, Train Loss: 0.9383, Val Acc: 0.5888, Val Loss: 0.9529, Test Acc: 0.5966, Test Loss: 0.9638, Learning Rate: 0.000500
2026-01-05 22:25:34 | INFO | root | Epoch: 73, Train Loss: 0.9377, Val Acc: 0.5936, Val Loss: 0.9526, Test Acc: 0.5929, Test Loss: 0.9710, Learning Rate: 0.000500
2026-01-05 22:26:24 | INFO | root | Epoch: 74, Train Loss: 0.9342, Val Acc: 0.5978, Val Loss: 0.9454, Test Acc: 0.6048, Test Loss: 0.9605, Learning Rate: 0.000500
2026-01-05 22:27:14 | INFO | root | Epoch: 75, Train Loss: 0.9310, Val Acc: 0.5962, Val Loss: 0.9505, Test Acc: 0.5990, Test Loss: 0.9645, Learning Rate: 0.000250
2026-01-05 22:28:20 | INFO | root | Epoch: 76, Train Loss: 0.9277, Val Acc: 0.5901, Val Loss: 0.9636, Test Acc: 0.5867, Test Loss: 0.9768, Learning Rate: 0.000250
2026-01-05 22:29:34 | INFO | root | Epoch: 77, Train Loss: 0.9270, Val Acc: 0.5930, Val Loss: 0.9515, Test Acc: 0.5926, Test Loss: 0.9680, Learning Rate: 0.000250
2026-01-05 22:30:16 | INFO | root | Epoch: 78, Train Loss: 0.9281, Val Acc: 0.5850, Val Loss: 0.9591, Test Acc: 0.5918, Test Loss: 0.9729, Learning Rate: 0.000250
2026-01-05 22:31:01 | INFO | root | Epoch: 79, Train Loss: 0.9264, Val Acc: 0.5885, Val Loss: 0.9579, Test Acc: 0.5897, Test Loss: 0.9737, Learning Rate: 0.000250
2026-01-05 22:31:47 | INFO | root | Epoch: 80, Train Loss: 0.9285, Val Acc: 0.5856, Val Loss: 0.9728, Test Acc: 0.5841, Test Loss: 0.9838, Learning Rate: 0.000250
2026-01-05 22:32:30 | INFO | root | Epoch: 81, Train Loss: 0.9269, Val Acc: 0.5944, Val Loss: 0.9572, Test Acc: 0.5926, Test Loss: 0.9722, Learning Rate: 0.000250
2026-01-05 22:33:12 | INFO | root | Epoch: 82, Train Loss: 0.9285, Val Acc: 0.5877, Val Loss: 0.9634, Test Acc: 0.5873, Test Loss: 0.9778, Learning Rate: 0.000250
2026-01-05 22:34:16 | INFO | root | Epoch: 83, Train Loss: 0.9267, Val Acc: 0.5912, Val Loss: 0.9548, Test Acc: 0.5942, Test Loss: 0.9702, Learning Rate: 0.000250
2026-01-05 22:36:06 | INFO | root | Epoch: 84, Train Loss: 0.9270, Val Acc: 0.5970, Val Loss: 0.9524, Test Acc: 0.5987, Test Loss: 0.9650, Learning Rate: 0.000250
2026-01-05 22:36:06 | INFO | root | Early stopping at epoch 84 (no improvement in 20 epochs). Best Val Loss: 0.9426
2026-01-05 22:36:10 | INFO | root | Test Acc: 0.5974, Test Loss: 0.9588
2026-01-05 22:36:10 | INFO | root | Acc: 0.5974±0.0000, Loss: 0.9588±0.0000
