2026-01-05 13:37:00 | INFO | root | Training bciciv2a with eegnet
2026-01-05 13:38:33 | INFO | root | Epoch: 14, Train Loss: 0.7963, Val Acc: 0.6969, Val Loss: 0.7333, Test Acc: 0.6879, Test Loss: 0.7799, Learning Rate: 0.001000
2026-01-05 13:38:39 | INFO | root | Epoch: 15, Train Loss: 0.7963, Val Acc: 0.6776, Val Loss: 0.7381, Test Acc: 0.6936, Test Loss: 0.7741, Learning Rate: 0.001000
2026-01-05 13:38:46 | INFO | root | Epoch: 16, Train Loss: 0.7853, Val Acc: 0.7104, Val Loss: 0.7192, Test Acc: 0.7091, Test Loss: 0.7640, Learning Rate: 0.001000
2026-01-05 13:38:52 | INFO | root | Epoch: 17, Train Loss: 0.7640, Val Acc: 0.7143, Val Loss: 0.7161, Test Acc: 0.6898, Test Loss: 0.7685, Learning Rate: 0.001000
2026-01-05 13:38:59 | INFO | root | Epoch: 18, Train Loss: 0.7695, Val Acc: 0.7124, Val Loss: 0.7065, Test Acc: 0.7168, Test Loss: 0.7565, Learning Rate: 0.001000
2026-01-05 13:39:06 | INFO | root | Epoch: 19, Train Loss: 0.7526, Val Acc: 0.7259, Val Loss: 0.6916, Test Acc: 0.7148, Test Loss: 0.7439, Learning Rate: 0.001000
2026-01-05 13:39:14 | INFO | root | Epoch: 20, Train Loss: 0.7506, Val Acc: 0.7278, Val Loss: 0.6918, Test Acc: 0.7052, Test Loss: 0.7624, Learning Rate: 0.001000
2026-01-05 13:39:22 | INFO | root | Epoch: 21, Train Loss: 0.7489, Val Acc: 0.7394, Val Loss: 0.6871, Test Acc: 0.7071, Test Loss: 0.7481, Learning Rate: 0.001000
2026-01-05 13:39:30 | INFO | root | Epoch: 22, Train Loss: 0.7325, Val Acc: 0.7259, Val Loss: 0.6881, Test Acc: 0.7225, Test Loss: 0.7403, Learning Rate: 0.001000
2026-01-05 13:39:38 | INFO | root | Epoch: 23, Train Loss: 0.7432, Val Acc: 0.7162, Val Loss: 0.6876, Test Acc: 0.7071, Test Loss: 0.7469, Learning Rate: 0.001000
2026-01-05 13:39:44 | INFO | root | Epoch: 24, Train Loss: 0.7307, Val Acc: 0.7297, Val Loss: 0.6849, Test Acc: 0.7225, Test Loss: 0.7269, Learning Rate: 0.001000
2026-01-05 13:40:16 | INFO | root | Epoch: 25, Train Loss: 0.7194, Val Acc: 0.7336, Val Loss: 0.6884, Test Acc: 0.7283, Test Loss: 0.7338, Learning Rate: 0.001000
2026-01-05 13:40:30 | INFO | root | Epoch: 26, Train Loss: 0.7128, Val Acc: 0.7394, Val Loss: 0.6768, Test Acc: 0.7303, Test Loss: 0.7222, Learning Rate: 0.001000
2026-01-05 13:40:59 | INFO | root | Epoch: 27, Train Loss: 0.7195, Val Acc: 0.7413, Val Loss: 0.6760, Test Acc: 0.7264, Test Loss: 0.7173, Learning Rate: 0.001000
2026-01-05 13:41:27 | INFO | root | Epoch: 28, Train Loss: 0.7046, Val Acc: 0.7336, Val Loss: 0.6749, Test Acc: 0.7245, Test Loss: 0.7205, Learning Rate: 0.001000
2026-01-05 13:42:13 | INFO | root | Epoch: 29, Train Loss: 0.7076, Val Acc: 0.7394, Val Loss: 0.6771, Test Acc: 0.7264, Test Loss: 0.7131, Learning Rate: 0.001000
2026-01-05 13:42:58 | INFO | root | Epoch: 30, Train Loss: 0.7104, Val Acc: 0.7375, Val Loss: 0.6728, Test Acc: 0.7303, Test Loss: 0.7216, Learning Rate: 0.001000
2026-01-05 13:43:25 | INFO | root | Epoch: 31, Train Loss: 0.6996, Val Acc: 0.7297, Val Loss: 0.6852, Test Acc: 0.7341, Test Loss: 0.7164, Learning Rate: 0.001000
2026-01-05 13:43:45 | INFO | root | Epoch: 32, Train Loss: 0.6817, Val Acc: 0.7394, Val Loss: 0.6743, Test Acc: 0.7418, Test Loss: 0.7081, Learning Rate: 0.001000
2026-01-05 13:44:02 | INFO | root | Epoch: 33, Train Loss: 0.6904, Val Acc: 0.7317, Val Loss: 0.6619, Test Acc: 0.7283, Test Loss: 0.7019, Learning Rate: 0.001000
2026-01-05 13:44:08 | INFO | root | Epoch: 34, Train Loss: 0.6914, Val Acc: 0.7297, Val Loss: 0.6737, Test Acc: 0.7264, Test Loss: 0.7101, Learning Rate: 0.001000
2026-01-05 13:44:16 | INFO | root | Epoch: 35, Train Loss: 0.6793, Val Acc: 0.7336, Val Loss: 0.6695, Test Acc: 0.7457, Test Loss: 0.6993, Learning Rate: 0.001000
2026-01-05 13:44:21 | INFO | root | Epoch: 36, Train Loss: 0.6751, Val Acc: 0.7432, Val Loss: 0.6662, Test Acc: 0.7534, Test Loss: 0.6950, Learning Rate: 0.001000
2026-01-05 13:44:27 | INFO | root | Epoch: 37, Train Loss: 0.6876, Val Acc: 0.7452, Val Loss: 0.6595, Test Acc: 0.7245, Test Loss: 0.7060, Learning Rate: 0.001000
2026-01-05 13:44:34 | INFO | root | Epoch: 38, Train Loss: 0.6797, Val Acc: 0.7490, Val Loss: 0.6690, Test Acc: 0.7399, Test Loss: 0.6988, Learning Rate: 0.001000
2026-01-05 13:44:40 | INFO | root | Epoch: 39, Train Loss: 0.6712, Val Acc: 0.7432, Val Loss: 0.6583, Test Acc: 0.7572, Test Loss: 0.6746, Learning Rate: 0.001000
2026-01-05 13:44:46 | INFO | root | Epoch: 40, Train Loss: 0.6736, Val Acc: 0.7413, Val Loss: 0.6611, Test Acc: 0.7360, Test Loss: 0.6775, Learning Rate: 0.001000
2026-01-05 13:44:57 | INFO | root | Epoch: 41, Train Loss: 0.6775, Val Acc: 0.7394, Val Loss: 0.6631, Test Acc: 0.7476, Test Loss: 0.6964, Learning Rate: 0.001000
2026-01-05 13:45:03 | INFO | root | Epoch: 42, Train Loss: 0.6710, Val Acc: 0.7413, Val Loss: 0.6472, Test Acc: 0.7476, Test Loss: 0.6736, Learning Rate: 0.001000
2026-01-05 13:45:09 | INFO | root | Epoch: 43, Train Loss: 0.6707, Val Acc: 0.7239, Val Loss: 0.6701, Test Acc: 0.7322, Test Loss: 0.6879, Learning Rate: 0.001000
2026-01-05 13:45:15 | INFO | root | Epoch: 44, Train Loss: 0.6642, Val Acc: 0.7587, Val Loss: 0.6513, Test Acc: 0.7457, Test Loss: 0.6760, Learning Rate: 0.001000
2026-01-05 13:45:21 | INFO | root | Epoch: 45, Train Loss: 0.6611, Val Acc: 0.7471, Val Loss: 0.6534, Test Acc: 0.7437, Test Loss: 0.6774, Learning Rate: 0.001000
2026-01-05 13:45:27 | INFO | root | Epoch: 46, Train Loss: 0.6671, Val Acc: 0.7355, Val Loss: 0.6509, Test Acc: 0.7495, Test Loss: 0.6760, Learning Rate: 0.001000
2026-01-05 13:45:33 | INFO | root | Epoch: 47, Train Loss: 0.6479, Val Acc: 0.7355, Val Loss: 0.6550, Test Acc: 0.7418, Test Loss: 0.6752, Learning Rate: 0.001000
2026-01-05 13:45:40 | INFO | root | Epoch: 48, Train Loss: 0.6621, Val Acc: 0.7490, Val Loss: 0.6618, Test Acc: 0.7495, Test Loss: 0.6837, Learning Rate: 0.001000
2026-01-05 13:45:51 | INFO | root | Epoch: 49, Train Loss: 0.6561, Val Acc: 0.7239, Val Loss: 0.6615, Test Acc: 0.7283, Test Loss: 0.6942, Learning Rate: 0.001000
2026-01-05 13:45:57 | INFO | root | Epoch: 50, Train Loss: 0.6561, Val Acc: 0.7452, Val Loss: 0.6516, Test Acc: 0.7418, Test Loss: 0.6819, Learning Rate: 0.001000
2026-01-05 13:46:05 | INFO | root | Epoch: 51, Train Loss: 0.6453, Val Acc: 0.7452, Val Loss: 0.6458, Test Acc: 0.7611, Test Loss: 0.6737, Learning Rate: 0.001000
2026-01-05 13:46:14 | INFO | root | Epoch: 52, Train Loss: 0.6391, Val Acc: 0.7452, Val Loss: 0.6424, Test Acc: 0.7476, Test Loss: 0.6783, Learning Rate: 0.001000
2026-01-05 13:46:20 | INFO | root | Epoch: 53, Train Loss: 0.6661, Val Acc: 0.7432, Val Loss: 0.6430, Test Acc: 0.7630, Test Loss: 0.6696, Learning Rate: 0.001000
2026-01-05 13:46:26 | INFO | root | Epoch: 54, Train Loss: 0.6423, Val Acc: 0.7394, Val Loss: 0.6496, Test Acc: 0.7534, Test Loss: 0.6730, Learning Rate: 0.001000
2026-01-05 13:46:35 | INFO | root | Epoch: 55, Train Loss: 0.6469, Val Acc: 0.7529, Val Loss: 0.6387, Test Acc: 0.7514, Test Loss: 0.6685, Learning Rate: 0.001000
2026-01-05 13:46:42 | INFO | root | Epoch: 56, Train Loss: 0.6413, Val Acc: 0.7548, Val Loss: 0.6307, Test Acc: 0.7592, Test Loss: 0.6580, Learning Rate: 0.001000
2026-01-05 13:46:52 | INFO | root | Epoch: 57, Train Loss: 0.6246, Val Acc: 0.7529, Val Loss: 0.6342, Test Acc: 0.7649, Test Loss: 0.6602, Learning Rate: 0.001000
2026-01-05 13:46:57 | INFO | root | Epoch: 58, Train Loss: 0.6399, Val Acc: 0.7432, Val Loss: 0.6324, Test Acc: 0.7322, Test Loss: 0.6663, Learning Rate: 0.001000
2026-01-05 13:47:05 | INFO | root | Epoch: 59, Train Loss: 0.6393, Val Acc: 0.7510, Val Loss: 0.6332, Test Acc: 0.7553, Test Loss: 0.6693, Learning Rate: 0.001000
2026-01-05 13:47:13 | INFO | root | Epoch: 60, Train Loss: 0.6212, Val Acc: 0.7587, Val Loss: 0.6235, Test Acc: 0.7303, Test Loss: 0.6714, Learning Rate: 0.001000
2026-01-05 13:47:18 | INFO | root | Epoch: 61, Train Loss: 0.6198, Val Acc: 0.7355, Val Loss: 0.6277, Test Acc: 0.7553, Test Loss: 0.6651, Learning Rate: 0.001000
2026-01-05 13:47:25 | INFO | root | Epoch: 62, Train Loss: 0.6319, Val Acc: 0.7394, Val Loss: 0.6339, Test Acc: 0.7457, Test Loss: 0.6733, Learning Rate: 0.001000
2026-01-05 13:47:33 | INFO | root | Epoch: 63, Train Loss: 0.6173, Val Acc: 0.7394, Val Loss: 0.6164, Test Acc: 0.7592, Test Loss: 0.6645, Learning Rate: 0.001000
2026-01-05 13:47:41 | INFO | root | Epoch: 64, Train Loss: 0.6277, Val Acc: 0.7529, Val Loss: 0.6187, Test Acc: 0.7437, Test Loss: 0.6647, Learning Rate: 0.001000
2026-01-05 13:48:50 | INFO | root | Epoch: 65, Train Loss: 0.6256, Val Acc: 0.7490, Val Loss: 0.6293, Test Acc: 0.7418, Test Loss: 0.6675, Learning Rate: 0.001000
2026-01-05 13:49:00 | INFO | root | Epoch: 66, Train Loss: 0.6098, Val Acc: 0.7490, Val Loss: 0.6138, Test Acc: 0.7495, Test Loss: 0.6674, Learning Rate: 0.001000
2026-01-05 13:49:09 | INFO | root | Epoch: 67, Train Loss: 0.6235, Val Acc: 0.7587, Val Loss: 0.6090, Test Acc: 0.7630, Test Loss: 0.6636, Learning Rate: 0.001000
2026-01-05 13:49:30 | INFO | root | Epoch: 68, Train Loss: 0.6181, Val Acc: 0.7490, Val Loss: 0.6124, Test Acc: 0.7380, Test Loss: 0.6577, Learning Rate: 0.001000
2026-01-05 13:49:44 | INFO | root | Epoch: 69, Train Loss: 0.6132, Val Acc: 0.7529, Val Loss: 0.6210, Test Acc: 0.7457, Test Loss: 0.6596, Learning Rate: 0.001000
2026-01-05 13:49:50 | INFO | root | Epoch: 70, Train Loss: 0.6150, Val Acc: 0.7490, Val Loss: 0.6136, Test Acc: 0.7495, Test Loss: 0.6676, Learning Rate: 0.001000
2026-01-05 13:51:31 | INFO | root | Epoch: 71, Train Loss: 0.6117, Val Acc: 0.7703, Val Loss: 0.6123, Test Acc: 0.7380, Test Loss: 0.6589, Learning Rate: 0.001000
2026-01-05 13:53:54 | INFO | root | Epoch: 72, Train Loss: 0.6116, Val Acc: 0.7471, Val Loss: 0.6091, Test Acc: 0.7380, Test Loss: 0.6549, Learning Rate: 0.001000
2026-01-05 13:55:32 | INFO | root | Epoch: 73, Train Loss: 0.6059, Val Acc: 0.7394, Val Loss: 0.6088, Test Acc: 0.7495, Test Loss: 0.6691, Learning Rate: 0.001000
2026-01-05 13:57:48 | INFO | root | Epoch: 74, Train Loss: 0.6020, Val Acc: 0.7490, Val Loss: 0.6019, Test Acc: 0.7495, Test Loss: 0.6534, Learning Rate: 0.001000
2026-01-05 13:59:33 | INFO | root | Epoch: 75, Train Loss: 0.6133, Val Acc: 0.7413, Val Loss: 0.6023, Test Acc: 0.7553, Test Loss: 0.6599, Learning Rate: 0.001000
2026-01-05 14:00:59 | INFO | root | Epoch: 76, Train Loss: 0.6059, Val Acc: 0.7529, Val Loss: 0.6097, Test Acc: 0.7534, Test Loss: 0.6495, Learning Rate: 0.001000
2026-01-05 14:01:45 | INFO | root | Epoch: 77, Train Loss: 0.6045, Val Acc: 0.7471, Val Loss: 0.5979, Test Acc: 0.7437, Test Loss: 0.6449, Learning Rate: 0.001000
2026-01-05 14:02:26 | INFO | root | Epoch: 78, Train Loss: 0.5971, Val Acc: 0.7471, Val Loss: 0.6033, Test Acc: 0.7572, Test Loss: 0.6543, Learning Rate: 0.001000
2026-01-05 14:02:41 | INFO | root | Epoch: 79, Train Loss: 0.6075, Val Acc: 0.7394, Val Loss: 0.6076, Test Acc: 0.7514, Test Loss: 0.6553, Learning Rate: 0.001000
2026-01-05 14:02:55 | INFO | root | Epoch: 80, Train Loss: 0.6077, Val Acc: 0.7471, Val Loss: 0.6032, Test Acc: 0.7495, Test Loss: 0.6699, Learning Rate: 0.001000
2026-01-05 14:03:29 | INFO | root | Epoch: 81, Train Loss: 0.5965, Val Acc: 0.7606, Val Loss: 0.6087, Test Acc: 0.7418, Test Loss: 0.6614, Learning Rate: 0.001000
2026-01-05 14:06:10 | INFO | root | Epoch: 82, Train Loss: 0.6010, Val Acc: 0.7413, Val Loss: 0.6037, Test Acc: 0.7553, Test Loss: 0.6593, Learning Rate: 0.001000
2026-01-05 14:07:16 | INFO | root | Epoch: 83, Train Loss: 0.5935, Val Acc: 0.7355, Val Loss: 0.6233, Test Acc: 0.7341, Test Loss: 0.6882, Learning Rate: 0.001000
2026-01-05 14:08:59 | INFO | root | Epoch: 84, Train Loss: 0.5854, Val Acc: 0.7529, Val Loss: 0.6044, Test Acc: 0.7534, Test Loss: 0.6561, Learning Rate: 0.001000
2026-01-05 14:09:24 | INFO | root | Epoch: 85, Train Loss: 0.5957, Val Acc: 0.7471, Val Loss: 0.6023, Test Acc: 0.7592, Test Loss: 0.6688, Learning Rate: 0.001000
2026-01-05 14:10:01 | INFO | root | Epoch: 86, Train Loss: 0.5993, Val Acc: 0.7490, Val Loss: 0.6110, Test Acc: 0.7495, Test Loss: 0.6587, Learning Rate: 0.001000
2026-01-05 14:11:49 | INFO | root | Epoch: 87, Train Loss: 0.5871, Val Acc: 0.7529, Val Loss: 0.6101, Test Acc: 0.7437, Test Loss: 0.6699, Learning Rate: 0.001000
2026-01-05 14:15:15 | INFO | root | Epoch: 88, Train Loss: 0.5932, Val Acc: 0.7355, Val Loss: 0.6133, Test Acc: 0.7457, Test Loss: 0.6606, Learning Rate: 0.000500
2026-01-05 14:18:30 | INFO | root | Epoch: 89, Train Loss: 0.5885, Val Acc: 0.7510, Val Loss: 0.6041, Test Acc: 0.7553, Test Loss: 0.6541, Learning Rate: 0.000500
2026-01-05 14:21:20 | INFO | root | Epoch: 90, Train Loss: 0.5880, Val Acc: 0.7510, Val Loss: 0.6073, Test Acc: 0.7592, Test Loss: 0.6573, Learning Rate: 0.000500
2026-01-05 14:24:54 | INFO | root | Epoch: 91, Train Loss: 0.5664, Val Acc: 0.7529, Val Loss: 0.6063, Test Acc: 0.7553, Test Loss: 0.6589, Learning Rate: 0.000500
2026-01-05 14:27:00 | INFO | root | Epoch: 92, Train Loss: 0.5819, Val Acc: 0.7510, Val Loss: 0.6022, Test Acc: 0.7572, Test Loss: 0.6562, Learning Rate: 0.000500
2026-01-05 14:29:33 | INFO | root | Epoch: 93, Train Loss: 0.5778, Val Acc: 0.7510, Val Loss: 0.6029, Test Acc: 0.7592, Test Loss: 0.6525, Learning Rate: 0.000500
2026-01-05 14:30:49 | INFO | root | Epoch: 94, Train Loss: 0.5729, Val Acc: 0.7548, Val Loss: 0.5959, Test Acc: 0.7457, Test Loss: 0.6549, Learning Rate: 0.000500
2026-01-05 14:32:56 | INFO | root | Epoch: 95, Train Loss: 0.5715, Val Acc: 0.7510, Val Loss: 0.5989, Test Acc: 0.7553, Test Loss: 0.6544, Learning Rate: 0.000500
2026-01-05 14:35:11 | INFO | root | Epoch: 96, Train Loss: 0.5801, Val Acc: 0.7568, Val Loss: 0.5912, Test Acc: 0.7592, Test Loss: 0.6545, Learning Rate: 0.000500
2026-01-05 14:37:52 | INFO | root | Epoch: 97, Train Loss: 0.5695, Val Acc: 0.7510, Val Loss: 0.5962, Test Acc: 0.7495, Test Loss: 0.6622, Learning Rate: 0.000500
2026-01-05 14:40:11 | INFO | root | Epoch: 98, Train Loss: 0.5790, Val Acc: 0.7529, Val Loss: 0.5982, Test Acc: 0.7592, Test Loss: 0.6554, Learning Rate: 0.000500
2026-01-05 14:40:33 | INFO | root | Epoch: 99, Train Loss: 0.5730, Val Acc: 0.7510, Val Loss: 0.6006, Test Acc: 0.7534, Test Loss: 0.6611, Learning Rate: 0.000500
2026-01-05 14:41:19 | INFO | root | Epoch: 100, Train Loss: 0.5733, Val Acc: 0.7471, Val Loss: 0.5957, Test Acc: 0.7592, Test Loss: 0.6557, Learning Rate: 0.000500
2026-01-05 14:42:14 | INFO | root | Epoch: 101, Train Loss: 0.5725, Val Acc: 0.7510, Val Loss: 0.6000, Test Acc: 0.7534, Test Loss: 0.6665, Learning Rate: 0.000500
2026-01-05 14:42:49 | INFO | root | Epoch: 102, Train Loss: 0.5744, Val Acc: 0.7490, Val Loss: 0.5956, Test Acc: 0.7514, Test Loss: 0.6554, Learning Rate: 0.000500
2026-01-05 14:44:55 | INFO | root | Epoch: 103, Train Loss: 0.5655, Val Acc: 0.7490, Val Loss: 0.5961, Test Acc: 0.7514, Test Loss: 0.6594, Learning Rate: 0.000500
2026-01-05 14:46:14 | INFO | root | Epoch: 104, Train Loss: 0.5751, Val Acc: 0.7529, Val Loss: 0.5946, Test Acc: 0.7553, Test Loss: 0.6561, Learning Rate: 0.000500
2026-01-05 14:47:36 | INFO | root | Epoch: 105, Train Loss: 0.5674, Val Acc: 0.7510, Val Loss: 0.5960, Test Acc: 0.7611, Test Loss: 0.6554, Learning Rate: 0.000500
2026-01-05 14:49:59 | INFO | root | Epoch: 106, Train Loss: 0.5681, Val Acc: 0.7375, Val Loss: 0.5983, Test Acc: 0.7476, Test Loss: 0.6569, Learning Rate: 0.000500
2026-01-05 14:52:12 | INFO | root | Epoch: 107, Train Loss: 0.5610, Val Acc: 0.7490, Val Loss: 0.5998, Test Acc: 0.7553, Test Loss: 0.6572, Learning Rate: 0.000250
2026-01-05 14:52:45 | INFO | root | Epoch: 108, Train Loss: 0.5592, Val Acc: 0.7490, Val Loss: 0.6004, Test Acc: 0.7553, Test Loss: 0.6541, Learning Rate: 0.000250
2026-01-05 14:53:01 | INFO | root | Epoch: 109, Train Loss: 0.5615, Val Acc: 0.7490, Val Loss: 0.5985, Test Acc: 0.7495, Test Loss: 0.6574, Learning Rate: 0.000250
2026-01-05 14:53:10 | INFO | root | Epoch: 110, Train Loss: 0.5654, Val Acc: 0.7510, Val Loss: 0.5984, Test Acc: 0.7495, Test Loss: 0.6577, Learning Rate: 0.000250
2026-01-05 14:53:29 | INFO | root | Epoch: 111, Train Loss: 0.5686, Val Acc: 0.7471, Val Loss: 0.5985, Test Acc: 0.7514, Test Loss: 0.6505, Learning Rate: 0.000250
2026-01-05 14:53:57 | INFO | root | Epoch: 112, Train Loss: 0.5636, Val Acc: 0.7413, Val Loss: 0.5968, Test Acc: 0.7514, Test Loss: 0.6511, Learning Rate: 0.000250
2026-01-05 14:54:25 | INFO | root | Epoch: 113, Train Loss: 0.5676, Val Acc: 0.7452, Val Loss: 0.5981, Test Acc: 0.7476, Test Loss: 0.6509, Learning Rate: 0.000250
2026-01-05 14:54:52 | INFO | root | Epoch: 114, Train Loss: 0.5675, Val Acc: 0.7471, Val Loss: 0.5981, Test Acc: 0.7534, Test Loss: 0.6519, Learning Rate: 0.000250
2026-01-05 14:55:09 | INFO | root | Epoch: 115, Train Loss: 0.5639, Val Acc: 0.7452, Val Loss: 0.5981, Test Acc: 0.7457, Test Loss: 0.6500, Learning Rate: 0.000250
2026-01-05 14:55:29 | INFO | root | Epoch: 116, Train Loss: 0.5702, Val Acc: 0.7413, Val Loss: 0.5987, Test Acc: 0.7553, Test Loss: 0.6503, Learning Rate: 0.000250
2026-01-05 14:55:29 | INFO | root | Early stopping at epoch 116 (no improvement in 20 epochs). Best Val Loss: 0.5912
2026-01-05 14:55:30 | INFO | root | Test Acc: 0.7592, Test Loss: 0.6545
2026-01-05 14:55:30 | INFO | root | Acc: 0.7592±0.0000, Loss: 0.6545±0.0000
