2026-01-05 17:00:32 | INFO | root | Training seediv with eegnet
2026-01-06 02:07:46 | INFO | root | Epoch: 60, Train Loss: 1.1586, Val Acc: 0.5528, Val Loss: 1.0707, Test Acc: 0.5492, Test Loss: 1.0905, Learning Rate: 0.000500
2026-01-06 02:12:30 | INFO | root | Epoch: 61, Train Loss: 1.1605, Val Acc: 0.5526, Val Loss: 1.0703, Test Acc: 0.5498, Test Loss: 1.0912, Learning Rate: 0.000500
2026-01-06 02:17:19 | INFO | root | Epoch: 62, Train Loss: 1.1589, Val Acc: 0.5552, Val Loss: 1.0684, Test Acc: 0.5564, Test Loss: 1.0883, Learning Rate: 0.000500
2026-01-06 02:22:07 | INFO | root | Epoch: 63, Train Loss: 1.1593, Val Acc: 0.5507, Val Loss: 1.0671, Test Acc: 0.5514, Test Loss: 1.0881, Learning Rate: 0.000500
2026-01-06 02:26:51 | INFO | root | Epoch: 64, Train Loss: 1.1572, Val Acc: 0.5563, Val Loss: 1.0664, Test Acc: 0.5540, Test Loss: 1.0883, Learning Rate: 0.000500
2026-01-06 02:31:36 | INFO | root | Epoch: 65, Train Loss: 1.1594, Val Acc: 0.5494, Val Loss: 1.0692, Test Acc: 0.5503, Test Loss: 1.0900, Learning Rate: 0.000500
2026-01-06 02:36:23 | INFO | root | Epoch: 66, Train Loss: 1.1569, Val Acc: 0.5603, Val Loss: 1.0647, Test Acc: 0.5561, Test Loss: 1.0864, Learning Rate: 0.000500
2026-01-06 02:41:09 | INFO | root | Epoch: 67, Train Loss: 1.1572, Val Acc: 0.5528, Val Loss: 1.0659, Test Acc: 0.5530, Test Loss: 1.0879, Learning Rate: 0.000500
2026-01-06 02:45:51 | INFO | root | Epoch: 68, Train Loss: 1.1581, Val Acc: 0.5558, Val Loss: 1.0676, Test Acc: 0.5583, Test Loss: 1.0861, Learning Rate: 0.000500
2026-01-06 02:50:37 | INFO | root | Epoch: 69, Train Loss: 1.1595, Val Acc: 0.5603, Val Loss: 1.0674, Test Acc: 0.5628, Test Loss: 1.0870, Learning Rate: 0.000500
2026-01-06 02:55:23 | INFO | root | Epoch: 70, Train Loss: 1.1573, Val Acc: 0.5542, Val Loss: 1.0673, Test Acc: 0.5569, Test Loss: 1.0862, Learning Rate: 0.000500
2026-01-06 03:00:07 | INFO | root | Epoch: 71, Train Loss: 1.1572, Val Acc: 0.5571, Val Loss: 1.0671, Test Acc: 0.5588, Test Loss: 1.0863, Learning Rate: 0.000500
2026-01-06 03:04:54 | INFO | root | Epoch: 72, Train Loss: 1.1586, Val Acc: 0.5574, Val Loss: 1.0681, Test Acc: 0.5527, Test Loss: 1.0884, Learning Rate: 0.000500
2026-01-06 03:09:41 | INFO | root | Epoch: 73, Train Loss: 1.1568, Val Acc: 0.5560, Val Loss: 1.0726, Test Acc: 0.5540, Test Loss: 1.0906, Learning Rate: 0.000500
2026-01-06 03:14:28 | INFO | root | Epoch: 74, Train Loss: 1.1572, Val Acc: 0.5539, Val Loss: 1.0598, Test Acc: 0.5596, Test Loss: 1.0803, Learning Rate: 0.000500
2026-01-06 03:19:15 | INFO | root | Epoch: 75, Train Loss: 1.1582, Val Acc: 0.5472, Val Loss: 1.0682, Test Acc: 0.5564, Test Loss: 1.0872, Learning Rate: 0.000500
2026-01-06 03:24:02 | INFO | root | Epoch: 76, Train Loss: 1.1579, Val Acc: 0.5510, Val Loss: 1.0629, Test Acc: 0.5604, Test Loss: 1.0799, Learning Rate: 0.000500
2026-01-06 03:28:49 | INFO | root | Epoch: 77, Train Loss: 1.1572, Val Acc: 0.5523, Val Loss: 1.0675, Test Acc: 0.5543, Test Loss: 1.0881, Learning Rate: 0.000500
2026-01-06 03:33:36 | INFO | root | Epoch: 78, Train Loss: 1.1576, Val Acc: 0.5544, Val Loss: 1.0650, Test Acc: 0.5559, Test Loss: 1.0850, Learning Rate: 0.000500
2026-01-06 03:38:22 | INFO | root | Epoch: 79, Train Loss: 1.1583, Val Acc: 0.5563, Val Loss: 1.0624, Test Acc: 0.5625, Test Loss: 1.0825, Learning Rate: 0.000500
2026-01-06 03:43:08 | INFO | root | Epoch: 80, Train Loss: 1.1559, Val Acc: 0.5584, Val Loss: 1.0638, Test Acc: 0.5620, Test Loss: 1.0834, Learning Rate: 0.000500
2026-01-06 03:47:52 | INFO | root | Epoch: 81, Train Loss: 1.1583, Val Acc: 0.5534, Val Loss: 1.0660, Test Acc: 0.5543, Test Loss: 1.0857, Learning Rate: 0.000500
2026-01-06 03:52:36 | INFO | root | Epoch: 82, Train Loss: 1.1568, Val Acc: 0.5582, Val Loss: 1.0628, Test Acc: 0.5583, Test Loss: 1.0822, Learning Rate: 0.000500
2026-01-06 03:57:23 | INFO | root | Epoch: 83, Train Loss: 1.1563, Val Acc: 0.5552, Val Loss: 1.0642, Test Acc: 0.5580, Test Loss: 1.0845, Learning Rate: 0.000500
2026-01-06 04:02:11 | INFO | root | Epoch: 84, Train Loss: 1.1570, Val Acc: 0.5523, Val Loss: 1.0688, Test Acc: 0.5583, Test Loss: 1.0875, Learning Rate: 0.000500
2026-01-06 04:06:57 | INFO | root | Epoch: 85, Train Loss: 1.1577, Val Acc: 0.5611, Val Loss: 1.0600, Test Acc: 0.5601, Test Loss: 1.0813, Learning Rate: 0.000250
2026-01-06 04:11:42 | INFO | root | Epoch: 86, Train Loss: 1.1531, Val Acc: 0.5582, Val Loss: 1.0599, Test Acc: 0.5689, Test Loss: 1.0787, Learning Rate: 0.000250
2026-01-06 04:16:26 | INFO | root | Epoch: 87, Train Loss: 1.1535, Val Acc: 0.5566, Val Loss: 1.0621, Test Acc: 0.5607, Test Loss: 1.0818, Learning Rate: 0.000250
2026-01-06 04:21:11 | INFO | root | Epoch: 88, Train Loss: 1.1523, Val Acc: 0.5555, Val Loss: 1.0626, Test Acc: 0.5607, Test Loss: 1.0795, Learning Rate: 0.000250
2026-01-06 04:25:53 | INFO | root | Epoch: 89, Train Loss: 1.1509, Val Acc: 0.5627, Val Loss: 1.0618, Test Acc: 0.5591, Test Loss: 1.0812, Learning Rate: 0.000250
2026-01-06 04:30:38 | INFO | root | Epoch: 90, Train Loss: 1.1515, Val Acc: 0.5627, Val Loss: 1.0621, Test Acc: 0.5580, Test Loss: 1.0825, Learning Rate: 0.000250
2026-01-06 04:35:24 | INFO | root | Epoch: 91, Train Loss: 1.1513, Val Acc: 0.5582, Val Loss: 1.0610, Test Acc: 0.5577, Test Loss: 1.0793, Learning Rate: 0.000250
2026-01-06 04:40:07 | INFO | root | Epoch: 92, Train Loss: 1.1534, Val Acc: 0.5595, Val Loss: 1.0567, Test Acc: 0.5644, Test Loss: 1.0766, Learning Rate: 0.000250
2026-01-06 04:44:53 | INFO | root | Epoch: 93, Train Loss: 1.1525, Val Acc: 0.5555, Val Loss: 1.0610, Test Acc: 0.5591, Test Loss: 1.0794, Learning Rate: 0.000250
2026-01-06 04:49:38 | INFO | root | Epoch: 94, Train Loss: 1.1515, Val Acc: 0.5603, Val Loss: 1.0573, Test Acc: 0.5583, Test Loss: 1.0787, Learning Rate: 0.000250
2026-01-06 04:54:24 | INFO | root | Epoch: 95, Train Loss: 1.1529, Val Acc: 0.5571, Val Loss: 1.0584, Test Acc: 0.5607, Test Loss: 1.0782, Learning Rate: 0.000250
2026-01-06 04:59:09 | INFO | root | Epoch: 96, Train Loss: 1.1527, Val Acc: 0.5571, Val Loss: 1.0618, Test Acc: 0.5625, Test Loss: 1.0790, Learning Rate: 0.000250
2026-01-06 05:03:51 | INFO | root | Epoch: 97, Train Loss: 1.1528, Val Acc: 0.5608, Val Loss: 1.0603, Test Acc: 0.5596, Test Loss: 1.0797, Learning Rate: 0.000250
2026-01-06 05:08:36 | INFO | root | Epoch: 98, Train Loss: 1.1510, Val Acc: 0.5598, Val Loss: 1.0574, Test Acc: 0.5599, Test Loss: 1.0780, Learning Rate: 0.000250
2026-01-06 05:13:23 | INFO | root | Epoch: 99, Train Loss: 1.1518, Val Acc: 0.5603, Val Loss: 1.0603, Test Acc: 0.5591, Test Loss: 1.0795, Learning Rate: 0.000250
2026-01-06 05:18:09 | INFO | root | Epoch: 100, Train Loss: 1.1521, Val Acc: 0.5616, Val Loss: 1.0568, Test Acc: 0.5561, Test Loss: 1.0779, Learning Rate: 0.000250
2026-01-06 05:22:56 | INFO | root | Epoch: 101, Train Loss: 1.1528, Val Acc: 0.5651, Val Loss: 1.0610, Test Acc: 0.5609, Test Loss: 1.0813, Learning Rate: 0.000250
2026-01-06 05:27:41 | INFO | root | Epoch: 102, Train Loss: 1.1530, Val Acc: 0.5600, Val Loss: 1.0598, Test Acc: 0.5649, Test Loss: 1.0784, Learning Rate: 0.000250
2026-01-06 05:32:24 | INFO | root | Epoch: 103, Train Loss: 1.1523, Val Acc: 0.5614, Val Loss: 1.0558, Test Acc: 0.5655, Test Loss: 1.0750, Learning Rate: 0.000250
2026-01-06 05:37:06 | INFO | root | Epoch: 104, Train Loss: 1.1521, Val Acc: 0.5616, Val Loss: 1.0582, Test Acc: 0.5649, Test Loss: 1.0757, Learning Rate: 0.000250
2026-01-06 05:41:51 | INFO | root | Epoch: 105, Train Loss: 1.1518, Val Acc: 0.5614, Val Loss: 1.0581, Test Acc: 0.5612, Test Loss: 1.0778, Learning Rate: 0.000250
2026-01-06 05:46:37 | INFO | root | Epoch: 106, Train Loss: 1.1496, Val Acc: 0.5645, Val Loss: 1.0589, Test Acc: 0.5623, Test Loss: 1.0779, Learning Rate: 0.000250
2026-01-06 05:51:19 | INFO | root | Epoch: 107, Train Loss: 1.1516, Val Acc: 0.5571, Val Loss: 1.0600, Test Acc: 0.5609, Test Loss: 1.0792, Learning Rate: 0.000250
2026-01-06 05:56:05 | INFO | root | Epoch: 108, Train Loss: 1.1515, Val Acc: 0.5672, Val Loss: 1.0553, Test Acc: 0.5617, Test Loss: 1.0762, Learning Rate: 0.000250
2026-01-06 06:00:53 | INFO | root | Epoch: 109, Train Loss: 1.1511, Val Acc: 0.5587, Val Loss: 1.0561, Test Acc: 0.5607, Test Loss: 1.0757, Learning Rate: 0.000250
2026-01-06 06:05:38 | INFO | root | Epoch: 110, Train Loss: 1.1498, Val Acc: 0.5598, Val Loss: 1.0590, Test Acc: 0.5628, Test Loss: 1.0766, Learning Rate: 0.000250
2026-01-06 06:10:23 | INFO | root | Epoch: 111, Train Loss: 1.1512, Val Acc: 0.5648, Val Loss: 1.0564, Test Acc: 0.5580, Test Loss: 1.0765, Learning Rate: 0.000250
2026-01-06 06:15:09 | INFO | root | Epoch: 112, Train Loss: 1.1513, Val Acc: 0.5637, Val Loss: 1.0570, Test Acc: 0.5673, Test Loss: 1.0745, Learning Rate: 0.000250
2026-01-06 06:19:54 | INFO | root | Epoch: 113, Train Loss: 1.1515, Val Acc: 0.5643, Val Loss: 1.0559, Test Acc: 0.5639, Test Loss: 1.0742, Learning Rate: 0.000250
2026-01-06 06:24:43 | INFO | root | Epoch: 114, Train Loss: 1.1506, Val Acc: 0.5566, Val Loss: 1.0574, Test Acc: 0.5615, Test Loss: 1.0747, Learning Rate: 0.000250
2026-01-06 06:29:33 | INFO | root | Epoch: 115, Train Loss: 1.1502, Val Acc: 0.5616, Val Loss: 1.0546, Test Acc: 0.5580, Test Loss: 1.0746, Learning Rate: 0.000250
2026-01-06 06:34:19 | INFO | root | Epoch: 116, Train Loss: 1.1513, Val Acc: 0.5592, Val Loss: 1.0559, Test Acc: 0.5588, Test Loss: 1.0753, Learning Rate: 0.000250
2026-01-06 06:39:06 | INFO | root | Epoch: 117, Train Loss: 1.1515, Val Acc: 0.5555, Val Loss: 1.0609, Test Acc: 0.5607, Test Loss: 1.0789, Learning Rate: 0.000250
2026-01-06 06:43:54 | INFO | root | Epoch: 118, Train Loss: 1.1518, Val Acc: 0.5616, Val Loss: 1.0570, Test Acc: 0.5572, Test Loss: 1.0777, Learning Rate: 0.000250
2026-01-06 06:48:41 | INFO | root | Epoch: 119, Train Loss: 1.1494, Val Acc: 0.5611, Val Loss: 1.0555, Test Acc: 0.5577, Test Loss: 1.0752, Learning Rate: 0.000250
2026-01-06 06:53:25 | INFO | root | Epoch: 120, Train Loss: 1.1515, Val Acc: 0.5616, Val Loss: 1.0590, Test Acc: 0.5601, Test Loss: 1.0777, Learning Rate: 0.000250
2026-01-06 06:58:08 | INFO | root | Epoch: 121, Train Loss: 1.1508, Val Acc: 0.5603, Val Loss: 1.0554, Test Acc: 0.5607, Test Loss: 1.0753, Learning Rate: 0.000250
2026-01-06 07:02:53 | INFO | root | Epoch: 122, Train Loss: 1.1501, Val Acc: 0.5614, Val Loss: 1.0573, Test Acc: 0.5527, Test Loss: 1.0776, Learning Rate: 0.000250
2026-01-06 07:07:38 | INFO | root | Epoch: 123, Train Loss: 1.1502, Val Acc: 0.5619, Val Loss: 1.0561, Test Acc: 0.5551, Test Loss: 1.0767, Learning Rate: 0.000250
2026-01-06 07:12:25 | INFO | root | Epoch: 124, Train Loss: 1.1512, Val Acc: 0.5683, Val Loss: 1.0537, Test Acc: 0.5609, Test Loss: 1.0739, Learning Rate: 0.000250
2026-01-06 07:17:13 | INFO | root | Epoch: 125, Train Loss: 1.1508, Val Acc: 0.5616, Val Loss: 1.0563, Test Acc: 0.5644, Test Loss: 1.0744, Learning Rate: 0.000250
2026-01-06 07:22:02 | INFO | root | Epoch: 126, Train Loss: 1.1513, Val Acc: 0.5606, Val Loss: 1.0572, Test Acc: 0.5617, Test Loss: 1.0765, Learning Rate: 0.000250
2026-01-06 07:26:50 | INFO | root | Epoch: 127, Train Loss: 1.1513, Val Acc: 0.5616, Val Loss: 1.0558, Test Acc: 0.5583, Test Loss: 1.0755, Learning Rate: 0.000250
2026-01-06 07:31:36 | INFO | root | Epoch: 128, Train Loss: 1.1497, Val Acc: 0.5600, Val Loss: 1.0533, Test Acc: 0.5676, Test Loss: 1.0724, Learning Rate: 0.000250
2026-01-06 07:36:20 | INFO | root | Epoch: 129, Train Loss: 1.1487, Val Acc: 0.5669, Val Loss: 1.0520, Test Acc: 0.5599, Test Loss: 1.0727, Learning Rate: 0.000250
2026-01-06 07:41:05 | INFO | root | Epoch: 130, Train Loss: 1.1497, Val Acc: 0.5667, Val Loss: 1.0528, Test Acc: 0.5620, Test Loss: 1.0731, Learning Rate: 0.000250
