2026-01-05 16:43:39 | INFO | root | Training m3cv with eegnet
2026-01-05 18:05:34 | INFO | root | Epoch: 7, Train Loss: 1.3630, Val Acc: 0.9535, Val Loss: 0.3144, Test Acc: 0.9490, Test Loss: 0.3033, Learning Rate: 0.001000
2026-01-05 18:15:32 | INFO | root | Epoch: 8, Train Loss: 1.3204, Val Acc: 0.9526, Val Loss: 0.2999, Test Acc: 0.9520, Test Loss: 0.2925, Learning Rate: 0.001000
2026-01-05 18:25:09 | INFO | root | Epoch: 9, Train Loss: 1.3022, Val Acc: 0.9535, Val Loss: 0.2942, Test Acc: 0.9514, Test Loss: 0.2848, Learning Rate: 0.001000
2026-01-05 18:39:14 | INFO | root | Epoch: 10, Train Loss: 1.2690, Val Acc: 0.9559, Val Loss: 0.2747, Test Acc: 0.9559, Test Loss: 0.2701, Learning Rate: 0.001000
2026-01-05 18:57:01 | INFO | root | Epoch: 11, Train Loss: 1.2473, Val Acc: 0.9594, Val Loss: 0.2724, Test Acc: 0.9582, Test Loss: 0.2635, Learning Rate: 0.001000
2026-01-05 19:12:04 | INFO | root | Epoch: 12, Train Loss: 1.2347, Val Acc: 0.9585, Val Loss: 0.2673, Test Acc: 0.9573, Test Loss: 0.2611, Learning Rate: 0.001000
2026-01-05 19:37:06 | INFO | root | Epoch: 13, Train Loss: 1.2273, Val Acc: 0.9580, Val Loss: 0.2619, Test Acc: 0.9578, Test Loss: 0.2555, Learning Rate: 0.001000
2026-01-05 20:03:16 | INFO | root | Epoch: 14, Train Loss: 1.2116, Val Acc: 0.9611, Val Loss: 0.2606, Test Acc: 0.9615, Test Loss: 0.2542, Learning Rate: 0.001000
2026-01-05 20:30:52 | INFO | root | Epoch: 15, Train Loss: 1.2106, Val Acc: 0.9564, Val Loss: 0.2593, Test Acc: 0.9551, Test Loss: 0.2495, Learning Rate: 0.001000
2026-01-05 21:26:14 | INFO | root | Epoch: 16, Train Loss: 1.1967, Val Acc: 0.9594, Val Loss: 0.2495, Test Acc: 0.9590, Test Loss: 0.2440, Learning Rate: 0.001000
2026-01-05 22:16:29 | INFO | root | Epoch: 17, Train Loss: 1.1959, Val Acc: 0.9585, Val Loss: 0.2543, Test Acc: 0.9558, Test Loss: 0.2493, Learning Rate: 0.001000
2026-01-05 22:36:13 | INFO | root | Epoch: 18, Train Loss: 1.1873, Val Acc: 0.9561, Val Loss: 0.2516, Test Acc: 0.9549, Test Loss: 0.2462, Learning Rate: 0.001000
2026-01-05 22:49:25 | INFO | root | Epoch: 19, Train Loss: 1.1905, Val Acc: 0.9599, Val Loss: 0.2492, Test Acc: 0.9544, Test Loss: 0.2449, Learning Rate: 0.001000
2026-01-05 23:02:35 | INFO | root | Epoch: 20, Train Loss: 1.1834, Val Acc: 0.9559, Val Loss: 0.2499, Test Acc: 0.9566, Test Loss: 0.2444, Learning Rate: 0.001000
2026-01-05 23:16:22 | INFO | root | Epoch: 21, Train Loss: 1.1768, Val Acc: 0.9625, Val Loss: 0.2393, Test Acc: 0.9559, Test Loss: 0.2352, Learning Rate: 0.001000
2026-01-05 23:30:20 | INFO | root | Epoch: 22, Train Loss: 1.1720, Val Acc: 0.9585, Val Loss: 0.2460, Test Acc: 0.9577, Test Loss: 0.2396, Learning Rate: 0.001000
2026-01-05 23:43:39 | INFO | root | Epoch: 23, Train Loss: 1.1713, Val Acc: 0.9563, Val Loss: 0.2446, Test Acc: 0.9526, Test Loss: 0.2433, Learning Rate: 0.001000
2026-01-05 23:57:06 | INFO | root | Epoch: 24, Train Loss: 1.1683, Val Acc: 0.9573, Val Loss: 0.2447, Test Acc: 0.9577, Test Loss: 0.2402, Learning Rate: 0.001000
2026-01-06 00:10:45 | INFO | root | Epoch: 25, Train Loss: 1.1678, Val Acc: 0.9504, Val Loss: 0.2631, Test Acc: 0.9532, Test Loss: 0.2570, Learning Rate: 0.001000
2026-01-06 00:24:08 | INFO | root | Epoch: 26, Train Loss: 1.1600, Val Acc: 0.9561, Val Loss: 0.2428, Test Acc: 0.9556, Test Loss: 0.2391, Learning Rate: 0.001000
2026-01-06 00:37:32 | INFO | root | Epoch: 27, Train Loss: 1.1595, Val Acc: 0.9573, Val Loss: 0.2462, Test Acc: 0.9592, Test Loss: 0.2397, Learning Rate: 0.001000
2026-01-06 00:50:22 | INFO | root | Epoch: 28, Train Loss: 1.1587, Val Acc: 0.9532, Val Loss: 0.2513, Test Acc: 0.9542, Test Loss: 0.2463, Learning Rate: 0.001000
2026-01-06 01:03:27 | INFO | root | Epoch: 29, Train Loss: 1.1538, Val Acc: 0.9535, Val Loss: 0.2562, Test Acc: 0.9554, Test Loss: 0.2501, Learning Rate: 0.001000
2026-01-06 01:16:35 | INFO | root | Epoch: 30, Train Loss: 1.1530, Val Acc: 0.9528, Val Loss: 0.2503, Test Acc: 0.9533, Test Loss: 0.2437, Learning Rate: 0.001000
2026-01-06 01:29:47 | INFO | root | Epoch: 31, Train Loss: 1.1477, Val Acc: 0.9578, Val Loss: 0.2434, Test Acc: 0.9582, Test Loss: 0.2363, Learning Rate: 0.001000
2026-01-06 01:42:58 | INFO | root | Epoch: 32, Train Loss: 1.1475, Val Acc: 0.9544, Val Loss: 0.2513, Test Acc: 0.9532, Test Loss: 0.2461, Learning Rate: 0.000500
2026-01-06 01:55:45 | INFO | root | Epoch: 33, Train Loss: 1.1075, Val Acc: 0.9604, Val Loss: 0.2303, Test Acc: 0.9599, Test Loss: 0.2261, Learning Rate: 0.000500
2026-01-06 02:08:48 | INFO | root | Epoch: 34, Train Loss: 1.0994, Val Acc: 0.9592, Val Loss: 0.2372, Test Acc: 0.9582, Test Loss: 0.2343, Learning Rate: 0.000500
2026-01-06 02:22:00 | INFO | root | Epoch: 35, Train Loss: 1.0914, Val Acc: 0.9590, Val Loss: 0.2329, Test Acc: 0.9575, Test Loss: 0.2291, Learning Rate: 0.000500
2026-01-06 02:35:11 | INFO | root | Epoch: 36, Train Loss: 1.0911, Val Acc: 0.9549, Val Loss: 0.2356, Test Acc: 0.9583, Test Loss: 0.2320, Learning Rate: 0.000500
2026-01-06 02:48:25 | INFO | root | Epoch: 37, Train Loss: 1.0932, Val Acc: 0.9583, Val Loss: 0.2368, Test Acc: 0.9580, Test Loss: 0.2320, Learning Rate: 0.000500
2026-01-06 03:01:22 | INFO | root | Epoch: 38, Train Loss: 1.0896, Val Acc: 0.9592, Val Loss: 0.2322, Test Acc: 0.9578, Test Loss: 0.2301, Learning Rate: 0.000500
2026-01-06 03:14:17 | INFO | root | Epoch: 39, Train Loss: 1.0864, Val Acc: 0.9576, Val Loss: 0.2329, Test Acc: 0.9570, Test Loss: 0.2260, Learning Rate: 0.000500
2026-01-06 03:27:21 | INFO | root | Epoch: 40, Train Loss: 1.0807, Val Acc: 0.9580, Val Loss: 0.2356, Test Acc: 0.9583, Test Loss: 0.2301, Learning Rate: 0.000500
2026-01-06 03:40:31 | INFO | root | Epoch: 41, Train Loss: 1.0764, Val Acc: 0.9615, Val Loss: 0.2226, Test Acc: 0.9596, Test Loss: 0.2194, Learning Rate: 0.000500
2026-01-06 03:53:38 | INFO | root | Epoch: 42, Train Loss: 1.0755, Val Acc: 0.9597, Val Loss: 0.2227, Test Acc: 0.9609, Test Loss: 0.2171, Learning Rate: 0.000500
2026-01-06 04:06:33 | INFO | root | Epoch: 43, Train Loss: 1.0826, Val Acc: 0.9601, Val Loss: 0.2261, Test Acc: 0.9589, Test Loss: 0.2236, Learning Rate: 0.000500
2026-01-06 04:19:25 | INFO | root | Epoch: 44, Train Loss: 1.0775, Val Acc: 0.9582, Val Loss: 0.2306, Test Acc: 0.9596, Test Loss: 0.2258, Learning Rate: 0.000500
2026-01-06 04:32:26 | INFO | root | Epoch: 45, Train Loss: 1.0759, Val Acc: 0.9573, Val Loss: 0.2346, Test Acc: 0.9561, Test Loss: 0.2302, Learning Rate: 0.000500
2026-01-06 04:45:34 | INFO | root | Epoch: 46, Train Loss: 1.0760, Val Acc: 0.9618, Val Loss: 0.2308, Test Acc: 0.9583, Test Loss: 0.2284, Learning Rate: 0.000500
2026-01-06 04:58:47 | INFO | root | Epoch: 47, Train Loss: 1.0731, Val Acc: 0.9602, Val Loss: 0.2245, Test Acc: 0.9592, Test Loss: 0.2196, Learning Rate: 0.000500
2026-01-06 05:11:56 | INFO | root | Epoch: 48, Train Loss: 1.0720, Val Acc: 0.9554, Val Loss: 0.2331, Test Acc: 0.9554, Test Loss: 0.2315, Learning Rate: 0.000500
2026-01-06 05:24:52 | INFO | root | Epoch: 49, Train Loss: 1.0675, Val Acc: 0.9606, Val Loss: 0.2292, Test Acc: 0.9571, Test Loss: 0.2266, Learning Rate: 0.000500
2026-01-06 05:38:01 | INFO | root | Epoch: 50, Train Loss: 1.0634, Val Acc: 0.9637, Val Loss: 0.2234, Test Acc: 0.9611, Test Loss: 0.2228, Learning Rate: 0.000500
2026-01-06 05:51:11 | INFO | root | Epoch: 51, Train Loss: 1.0661, Val Acc: 0.9611, Val Loss: 0.2220, Test Acc: 0.9585, Test Loss: 0.2188, Learning Rate: 0.000500
2026-01-06 06:04:28 | INFO | root | Epoch: 52, Train Loss: 1.0625, Val Acc: 0.9554, Val Loss: 0.2301, Test Acc: 0.9568, Test Loss: 0.2283, Learning Rate: 0.000500
2026-01-06 06:17:29 | INFO | root | Epoch: 53, Train Loss: 1.0615, Val Acc: 0.9559, Val Loss: 0.2336, Test Acc: 0.9544, Test Loss: 0.2304, Learning Rate: 0.000500
2026-01-06 06:30:15 | INFO | root | Epoch: 54, Train Loss: 1.0676, Val Acc: 0.9604, Val Loss: 0.2263, Test Acc: 0.9578, Test Loss: 0.2229, Learning Rate: 0.000500
2026-01-06 06:43:19 | INFO | root | Epoch: 55, Train Loss: 1.0628, Val Acc: 0.9616, Val Loss: 0.2188, Test Acc: 0.9599, Test Loss: 0.2166, Learning Rate: 0.000500
2026-01-06 06:56:30 | INFO | root | Epoch: 56, Train Loss: 1.0673, Val Acc: 0.9639, Val Loss: 0.2238, Test Acc: 0.9590, Test Loss: 0.2215, Learning Rate: 0.000500
2026-01-06 07:09:36 | INFO | root | Epoch: 57, Train Loss: 1.0619, Val Acc: 0.9609, Val Loss: 0.2227, Test Acc: 0.9580, Test Loss: 0.2196, Learning Rate: 0.000500
2026-01-06 07:22:44 | INFO | root | Epoch: 58, Train Loss: 1.0648, Val Acc: 0.9557, Val Loss: 0.2345, Test Acc: 0.9533, Test Loss: 0.2317, Learning Rate: 0.000500
2026-01-06 07:35:29 | INFO | root | Epoch: 59, Train Loss: 1.0623, Val Acc: 0.9604, Val Loss: 0.2260, Test Acc: 0.9580, Test Loss: 0.2246, Learning Rate: 0.000500
2026-01-06 07:48:21 | INFO | root | Epoch: 60, Train Loss: 1.0587, Val Acc: 0.9623, Val Loss: 0.2206, Test Acc: 0.9583, Test Loss: 0.2189, Learning Rate: 0.000500
2026-01-06 08:01:26 | INFO | root | Epoch: 61, Train Loss: 1.0608, Val Acc: 0.9571, Val Loss: 0.2253, Test Acc: 0.9558, Test Loss: 0.2239, Learning Rate: 0.000500
2026-01-06 08:14:35 | INFO | root | Epoch: 62, Train Loss: 1.0552, Val Acc: 0.9578, Val Loss: 0.2242, Test Acc: 0.9564, Test Loss: 0.2229, Learning Rate: 0.000500
2026-01-06 08:27:47 | INFO | root | Epoch: 63, Train Loss: 1.0505, Val Acc: 0.9587, Val Loss: 0.2270, Test Acc: 0.9561, Test Loss: 0.2269, Learning Rate: 0.000500
2026-01-06 08:40:37 | INFO | root | Epoch: 64, Train Loss: 1.0542, Val Acc: 0.9583, Val Loss: 0.2201, Test Acc: 0.9577, Test Loss: 0.2172, Learning Rate: 0.000500
2026-01-06 08:53:43 | INFO | root | Epoch: 65, Train Loss: 1.0561, Val Acc: 0.9609, Val Loss: 0.2227, Test Acc: 0.9594, Test Loss: 0.2196, Learning Rate: 0.000500
2026-01-06 09:06:59 | INFO | root | Epoch: 66, Train Loss: 1.0552, Val Acc: 0.9604, Val Loss: 0.2193, Test Acc: 0.9592, Test Loss: 0.2178, Learning Rate: 0.000250
2026-01-06 09:20:14 | INFO | root | Epoch: 67, Train Loss: 1.0417, Val Acc: 0.9585, Val Loss: 0.2172, Test Acc: 0.9590, Test Loss: 0.2146, Learning Rate: 0.000250
2026-01-06 09:33:41 | INFO | root | Epoch: 68, Train Loss: 1.0286, Val Acc: 0.9594, Val Loss: 0.2212, Test Acc: 0.9559, Test Loss: 0.2185, Learning Rate: 0.000250
2026-01-06 09:48:43 | INFO | root | Epoch: 69, Train Loss: 1.0275, Val Acc: 0.9521, Val Loss: 0.2328, Test Acc: 0.9559, Test Loss: 0.2282, Learning Rate: 0.000250
2026-01-06 10:04:04 | INFO | root | Epoch: 70, Train Loss: 1.0347, Val Acc: 0.9549, Val Loss: 0.2262, Test Acc: 0.9547, Test Loss: 0.2246, Learning Rate: 0.000250
2026-01-06 10:18:40 | INFO | root | Epoch: 71, Train Loss: 1.0283, Val Acc: 0.9576, Val Loss: 0.2203, Test Acc: 0.9587, Test Loss: 0.2178, Learning Rate: 0.000250
2026-01-06 10:35:22 | INFO | root | Epoch: 72, Train Loss: 1.0311, Val Acc: 0.9582, Val Loss: 0.2223, Test Acc: 0.9554, Test Loss: 0.2205, Learning Rate: 0.000250
2026-01-06 10:51:31 | INFO | root | Epoch: 73, Train Loss: 1.0265, Val Acc: 0.9580, Val Loss: 0.2184, Test Acc: 0.9594, Test Loss: 0.2168, Learning Rate: 0.000250
2026-01-06 11:06:47 | INFO | root | Epoch: 74, Train Loss: 1.0258, Val Acc: 0.9571, Val Loss: 0.2201, Test Acc: 0.9587, Test Loss: 0.2187, Learning Rate: 0.000250
2026-01-06 11:21:32 | INFO | root | Epoch: 75, Train Loss: 1.0246, Val Acc: 0.9608, Val Loss: 0.2209, Test Acc: 0.9582, Test Loss: 0.2190, Learning Rate: 0.000250
2026-01-06 11:36:58 | INFO | root | Epoch: 76, Train Loss: 1.0212, Val Acc: 0.9547, Val Loss: 0.2274, Test Acc: 0.9568, Test Loss: 0.2240, Learning Rate: 0.000250
2026-01-06 11:51:41 | INFO | root | Epoch: 77, Train Loss: 1.0199, Val Acc: 0.9549, Val Loss: 0.2299, Test Acc: 0.9521, Test Loss: 0.2270, Learning Rate: 0.000250
2026-01-06 12:05:46 | INFO | root | Epoch: 78, Train Loss: 1.0220, Val Acc: 0.9564, Val Loss: 0.2240, Test Acc: 0.9582, Test Loss: 0.2212, Learning Rate: 0.000125
2026-01-06 12:20:26 | INFO | root | Epoch: 79, Train Loss: 1.0190, Val Acc: 0.9575, Val Loss: 0.2199, Test Acc: 0.9571, Test Loss: 0.2173, Learning Rate: 0.000125
2026-01-06 12:34:39 | INFO | root | Epoch: 80, Train Loss: 1.0105, Val Acc: 0.9589, Val Loss: 0.2149, Test Acc: 0.9589, Test Loss: 0.2120, Learning Rate: 0.000125
2026-01-06 12:52:07 | INFO | root | Epoch: 81, Train Loss: 1.0138, Val Acc: 0.9589, Val Loss: 0.2168, Test Acc: 0.9592, Test Loss: 0.2124, Learning Rate: 0.000125
2026-01-06 13:17:14 | INFO | root | Epoch: 82, Train Loss: 1.0130, Val Acc: 0.9566, Val Loss: 0.2162, Test Acc: 0.9554, Test Loss: 0.2142, Learning Rate: 0.000125
2026-01-06 13:43:15 | INFO | root | Epoch: 83, Train Loss: 1.0101, Val Acc: 0.9559, Val Loss: 0.2206, Test Acc: 0.9580, Test Loss: 0.2166, Learning Rate: 0.000125
2026-01-06 14:08:21 | INFO | root | Epoch: 84, Train Loss: 1.0139, Val Acc: 0.9554, Val Loss: 0.2230, Test Acc: 0.9568, Test Loss: 0.2210, Learning Rate: 0.000125
2026-01-06 14:34:28 | INFO | root | Epoch: 85, Train Loss: 1.0108, Val Acc: 0.9571, Val Loss: 0.2246, Test Acc: 0.9573, Test Loss: 0.2216, Learning Rate: 0.000125
2026-01-06 15:00:08 | INFO | root | Epoch: 86, Train Loss: 1.0151, Val Acc: 0.9540, Val Loss: 0.2257, Test Acc: 0.9537, Test Loss: 0.2216, Learning Rate: 0.000125
2026-01-06 15:26:58 | INFO | root | Epoch: 87, Train Loss: 1.0056, Val Acc: 0.9620, Val Loss: 0.2110, Test Acc: 0.9599, Test Loss: 0.2082, Learning Rate: 0.000125
2026-01-06 15:53:27 | INFO | root | Epoch: 88, Train Loss: 1.0117, Val Acc: 0.9635, Val Loss: 0.2108, Test Acc: 0.9594, Test Loss: 0.2086, Learning Rate: 0.000125
2026-01-06 16:22:04 | INFO | root | Epoch: 89, Train Loss: 1.0104, Val Acc: 0.9571, Val Loss: 0.2188, Test Acc: 0.9526, Test Loss: 0.2165, Learning Rate: 0.000125
2026-01-06 16:48:22 | INFO | root | Epoch: 90, Train Loss: 1.0058, Val Acc: 0.9592, Val Loss: 0.2142, Test Acc: 0.9597, Test Loss: 0.2109, Learning Rate: 0.000125
2026-01-06 17:12:21 | INFO | root | Epoch: 91, Train Loss: 1.0054, Val Acc: 0.9637, Val Loss: 0.2088, Test Acc: 0.9601, Test Loss: 0.2055, Learning Rate: 0.000125
2026-01-06 17:34:00 | INFO | root | Epoch: 92, Train Loss: 1.0109, Val Acc: 0.9647, Val Loss: 0.2115, Test Acc: 0.9613, Test Loss: 0.2089, Learning Rate: 0.000125
2026-01-06 17:55:15 | INFO | root | Epoch: 93, Train Loss: 1.0111, Val Acc: 0.9547, Val Loss: 0.2261, Test Acc: 0.9558, Test Loss: 0.2233, Learning Rate: 0.000125
2026-01-06 18:15:45 | INFO | root | Epoch: 94, Train Loss: 1.0102, Val Acc: 0.9590, Val Loss: 0.2174, Test Acc: 0.9573, Test Loss: 0.2138, Learning Rate: 0.000125
2026-01-06 18:33:05 | INFO | root | Epoch: 95, Train Loss: 1.0103, Val Acc: 0.9585, Val Loss: 0.2152, Test Acc: 0.9575, Test Loss: 0.2117, Learning Rate: 0.000125
2026-01-06 18:50:20 | INFO | root | Epoch: 96, Train Loss: 1.0079, Val Acc: 0.9575, Val Loss: 0.2127, Test Acc: 0.9577, Test Loss: 0.2095, Learning Rate: 0.000125
2026-01-06 19:07:36 | INFO | root | Epoch: 97, Train Loss: 1.0100, Val Acc: 0.9608, Val Loss: 0.2153, Test Acc: 0.9577, Test Loss: 0.2144, Learning Rate: 0.000125
2026-01-06 19:25:55 | INFO | root | Epoch: 98, Train Loss: 1.0081, Val Acc: 0.9587, Val Loss: 0.2109, Test Acc: 0.9592, Test Loss: 0.2081, Learning Rate: 0.000125
2026-01-06 19:38:44 | INFO | root | Epoch: 99, Train Loss: 1.0063, Val Acc: 0.9587, Val Loss: 0.2197, Test Acc: 0.9530, Test Loss: 0.2170, Learning Rate: 0.000125
2026-01-06 19:51:56 | INFO | root | Epoch: 100, Train Loss: 1.0123, Val Acc: 0.9566, Val Loss: 0.2212, Test Acc: 0.9558, Test Loss: 0.2203, Learning Rate: 0.000125
2026-01-06 20:05:16 | INFO | root | Epoch: 101, Train Loss: 1.0090, Val Acc: 0.9554, Val Loss: 0.2244, Test Acc: 0.9570, Test Loss: 0.2212, Learning Rate: 0.000125
2026-01-06 20:18:38 | INFO | root | Epoch: 102, Train Loss: 1.0086, Val Acc: 0.9573, Val Loss: 0.2161, Test Acc: 0.9561, Test Loss: 0.2137, Learning Rate: 0.000063
2026-01-06 20:32:02 | INFO | root | Epoch: 103, Train Loss: 0.9960, Val Acc: 0.9570, Val Loss: 0.2206, Test Acc: 0.9583, Test Loss: 0.2186, Learning Rate: 0.000063
2026-01-06 20:45:24 | INFO | root | Epoch: 104, Train Loss: 1.0051, Val Acc: 0.9559, Val Loss: 0.2194, Test Acc: 0.9571, Test Loss: 0.2162, Learning Rate: 0.000063
2026-01-06 20:58:53 | INFO | root | Epoch: 105, Train Loss: 1.0007, Val Acc: 0.9568, Val Loss: 0.2174, Test Acc: 0.9571, Test Loss: 0.2151, Learning Rate: 0.000063
2026-01-06 21:12:23 | INFO | root | Epoch: 106, Train Loss: 0.9975, Val Acc: 0.9587, Val Loss: 0.2116, Test Acc: 0.9545, Test Loss: 0.2102, Learning Rate: 0.000063
2026-01-06 21:25:32 | INFO | root | Epoch: 107, Train Loss: 1.0034, Val Acc: 0.9585, Val Loss: 0.2108, Test Acc: 0.9590, Test Loss: 0.2087, Learning Rate: 0.000063
2026-01-06 21:38:25 | INFO | root | Epoch: 108, Train Loss: 0.9977, Val Acc: 0.9590, Val Loss: 0.2136, Test Acc: 0.9604, Test Loss: 0.2118, Learning Rate: 0.000063
2026-01-06 21:51:41 | INFO | root | Epoch: 109, Train Loss: 1.0013, Val Acc: 0.9566, Val Loss: 0.2222, Test Acc: 0.9571, Test Loss: 0.2182, Learning Rate: 0.000063
2026-01-06 22:06:49 | INFO | root | Epoch: 110, Train Loss: 0.9996, Val Acc: 0.9573, Val Loss: 0.2166, Test Acc: 0.9561, Test Loss: 0.2139, Learning Rate: 0.000063
2026-01-06 22:27:43 | INFO | root | Epoch: 111, Train Loss: 1.0045, Val Acc: 0.9559, Val Loss: 0.2198, Test Acc: 0.9571, Test Loss: 0.2164, Learning Rate: 0.000063
2026-01-06 22:27:43 | INFO | root | Early stopping at epoch 111 (no improvement in 20 epochs). Best Val Loss: 0.2088
2026-01-06 22:27:49 | INFO | root | Test Acc: 0.9601, Test Loss: 0.2055
2026-01-06 22:27:49 | INFO | root | Acc: 0.9601±0.0000, Loss: 0.2055±0.0000
