2026-01-05 13:55:03 | INFO | root | Training bciciv2a with eegnet
2026-01-05 15:23:02 | INFO | root | Epoch: 54, Train Loss: 0.8174, Val Acc: 0.7606, Val Loss: 0.6689, Test Acc: 0.7264, Test Loss: 0.7045, Learning Rate: 0.001000
2026-01-05 15:23:26 | INFO | root | Epoch: 55, Train Loss: 0.8130, Val Acc: 0.7529, Val Loss: 0.6650, Test Acc: 0.7303, Test Loss: 0.7032, Learning Rate: 0.001000
2026-01-05 15:23:50 | INFO | root | Epoch: 56, Train Loss: 0.8146, Val Acc: 0.7548, Val Loss: 0.6698, Test Acc: 0.7283, Test Loss: 0.7101, Learning Rate: 0.001000
2026-01-05 15:24:14 | INFO | root | Epoch: 57, Train Loss: 0.8085, Val Acc: 0.7394, Val Loss: 0.6716, Test Acc: 0.7283, Test Loss: 0.7090, Learning Rate: 0.001000
2026-01-05 15:24:36 | INFO | root | Epoch: 58, Train Loss: 0.8073, Val Acc: 0.7375, Val Loss: 0.6690, Test Acc: 0.7303, Test Loss: 0.7042, Learning Rate: 0.001000
2026-01-05 15:25:03 | INFO | root | Epoch: 59, Train Loss: 0.8154, Val Acc: 0.7548, Val Loss: 0.6613, Test Acc: 0.7245, Test Loss: 0.7020, Learning Rate: 0.001000
2026-01-05 15:25:24 | INFO | root | Epoch: 60, Train Loss: 0.8170, Val Acc: 0.7606, Val Loss: 0.6691, Test Acc: 0.7187, Test Loss: 0.7130, Learning Rate: 0.001000
2026-01-05 15:25:47 | INFO | root | Epoch: 61, Train Loss: 0.8061, Val Acc: 0.7452, Val Loss: 0.6682, Test Acc: 0.7283, Test Loss: 0.7061, Learning Rate: 0.001000
2026-01-05 15:26:12 | INFO | root | Epoch: 62, Train Loss: 0.8121, Val Acc: 0.7510, Val Loss: 0.6654, Test Acc: 0.7206, Test Loss: 0.7027, Learning Rate: 0.001000
2026-01-05 15:26:35 | INFO | root | Epoch: 63, Train Loss: 0.8070, Val Acc: 0.7606, Val Loss: 0.6608, Test Acc: 0.7399, Test Loss: 0.6939, Learning Rate: 0.001000
2026-01-05 15:27:00 | INFO | root | Epoch: 64, Train Loss: 0.8073, Val Acc: 0.7568, Val Loss: 0.6649, Test Acc: 0.7399, Test Loss: 0.7037, Learning Rate: 0.001000
2026-01-05 15:27:27 | INFO | root | Epoch: 65, Train Loss: 0.8007, Val Acc: 0.7452, Val Loss: 0.6654, Test Acc: 0.7283, Test Loss: 0.7015, Learning Rate: 0.001000
2026-01-05 15:27:53 | INFO | root | Epoch: 66, Train Loss: 0.8058, Val Acc: 0.7394, Val Loss: 0.6665, Test Acc: 0.7360, Test Loss: 0.6986, Learning Rate: 0.001000
2026-01-05 15:28:15 | INFO | root | Epoch: 67, Train Loss: 0.8030, Val Acc: 0.7452, Val Loss: 0.6613, Test Acc: 0.7264, Test Loss: 0.7018, Learning Rate: 0.001000
2026-01-05 15:28:41 | INFO | root | Epoch: 68, Train Loss: 0.8041, Val Acc: 0.7375, Val Loss: 0.6672, Test Acc: 0.7283, Test Loss: 0.7021, Learning Rate: 0.001000
2026-01-05 15:29:05 | INFO | root | Epoch: 69, Train Loss: 0.8106, Val Acc: 0.7355, Val Loss: 0.6592, Test Acc: 0.7245, Test Loss: 0.7005, Learning Rate: 0.001000
2026-01-05 15:29:27 | INFO | root | Epoch: 70, Train Loss: 0.8016, Val Acc: 0.7645, Val Loss: 0.6590, Test Acc: 0.7303, Test Loss: 0.7000, Learning Rate: 0.001000
2026-01-05 15:29:54 | INFO | root | Epoch: 71, Train Loss: 0.7920, Val Acc: 0.7452, Val Loss: 0.6511, Test Acc: 0.7322, Test Loss: 0.6929, Learning Rate: 0.001000
2026-01-05 15:30:20 | INFO | root | Epoch: 72, Train Loss: 0.7953, Val Acc: 0.7548, Val Loss: 0.6579, Test Acc: 0.7283, Test Loss: 0.7032, Learning Rate: 0.001000
2026-01-05 15:30:51 | INFO | root | Epoch: 73, Train Loss: 0.8032, Val Acc: 0.7645, Val Loss: 0.6547, Test Acc: 0.7245, Test Loss: 0.6999, Learning Rate: 0.001000
2026-01-05 15:31:18 | INFO | root | Epoch: 74, Train Loss: 0.8015, Val Acc: 0.7529, Val Loss: 0.6519, Test Acc: 0.7399, Test Loss: 0.6904, Learning Rate: 0.001000
2026-01-05 15:31:39 | INFO | root | Epoch: 75, Train Loss: 0.7972, Val Acc: 0.7645, Val Loss: 0.6577, Test Acc: 0.7360, Test Loss: 0.7022, Learning Rate: 0.001000
2026-01-05 15:32:05 | INFO | root | Epoch: 76, Train Loss: 0.7900, Val Acc: 0.7548, Val Loss: 0.6496, Test Acc: 0.7399, Test Loss: 0.6843, Learning Rate: 0.001000
2026-01-05 15:32:29 | INFO | root | Epoch: 77, Train Loss: 0.7965, Val Acc: 0.7606, Val Loss: 0.6507, Test Acc: 0.7437, Test Loss: 0.6883, Learning Rate: 0.001000
2026-01-05 15:32:53 | INFO | root | Epoch: 78, Train Loss: 0.7886, Val Acc: 0.7490, Val Loss: 0.6457, Test Acc: 0.7380, Test Loss: 0.6864, Learning Rate: 0.001000
2026-01-05 15:33:19 | INFO | root | Epoch: 79, Train Loss: 0.8077, Val Acc: 0.7587, Val Loss: 0.6468, Test Acc: 0.7341, Test Loss: 0.6887, Learning Rate: 0.001000
2026-01-05 15:33:49 | INFO | root | Epoch: 80, Train Loss: 0.7805, Val Acc: 0.7587, Val Loss: 0.6389, Test Acc: 0.7341, Test Loss: 0.6869, Learning Rate: 0.001000
2026-01-05 15:34:10 | INFO | root | Epoch: 81, Train Loss: 0.8004, Val Acc: 0.7568, Val Loss: 0.6452, Test Acc: 0.7380, Test Loss: 0.6863, Learning Rate: 0.001000
2026-01-05 15:34:33 | INFO | root | Epoch: 82, Train Loss: 0.7967, Val Acc: 0.7625, Val Loss: 0.6411, Test Acc: 0.7264, Test Loss: 0.6877, Learning Rate: 0.001000
2026-01-05 15:35:00 | INFO | root | Epoch: 83, Train Loss: 0.7937, Val Acc: 0.7625, Val Loss: 0.6465, Test Acc: 0.7245, Test Loss: 0.6936, Learning Rate: 0.001000
2026-01-05 15:35:22 | INFO | root | Epoch: 84, Train Loss: 0.7840, Val Acc: 0.7606, Val Loss: 0.6419, Test Acc: 0.7399, Test Loss: 0.6869, Learning Rate: 0.001000
2026-01-05 15:35:47 | INFO | root | Epoch: 85, Train Loss: 0.8043, Val Acc: 0.7645, Val Loss: 0.6470, Test Acc: 0.7303, Test Loss: 0.6939, Learning Rate: 0.001000
2026-01-05 15:36:11 | INFO | root | Epoch: 86, Train Loss: 0.7958, Val Acc: 0.7490, Val Loss: 0.6531, Test Acc: 0.7225, Test Loss: 0.6922, Learning Rate: 0.001000
2026-01-05 15:36:35 | INFO | root | Epoch: 87, Train Loss: 0.7896, Val Acc: 0.7703, Val Loss: 0.6432, Test Acc: 0.7245, Test Loss: 0.6924, Learning Rate: 0.001000
2026-01-05 15:36:58 | INFO | root | Epoch: 88, Train Loss: 0.7888, Val Acc: 0.7645, Val Loss: 0.6391, Test Acc: 0.7341, Test Loss: 0.6892, Learning Rate: 0.001000
2026-01-05 15:37:21 | INFO | root | Epoch: 89, Train Loss: 0.7882, Val Acc: 0.7568, Val Loss: 0.6402, Test Acc: 0.7303, Test Loss: 0.6874, Learning Rate: 0.001000
2026-01-05 15:37:46 | INFO | root | Epoch: 90, Train Loss: 0.7949, Val Acc: 0.7568, Val Loss: 0.6412, Test Acc: 0.7245, Test Loss: 0.6876, Learning Rate: 0.001000
2026-01-05 15:38:17 | INFO | root | Epoch: 91, Train Loss: 0.7875, Val Acc: 0.7606, Val Loss: 0.6370, Test Acc: 0.7264, Test Loss: 0.6852, Learning Rate: 0.001000
2026-01-05 15:38:41 | INFO | root | Epoch: 92, Train Loss: 0.7876, Val Acc: 0.7606, Val Loss: 0.6334, Test Acc: 0.7245, Test Loss: 0.6837, Learning Rate: 0.001000
2026-01-05 15:39:08 | INFO | root | Epoch: 93, Train Loss: 0.7865, Val Acc: 0.7606, Val Loss: 0.6378, Test Acc: 0.7303, Test Loss: 0.6814, Learning Rate: 0.001000
2026-01-05 15:39:33 | INFO | root | Epoch: 94, Train Loss: 0.7899, Val Acc: 0.7664, Val Loss: 0.6316, Test Acc: 0.7206, Test Loss: 0.6848, Learning Rate: 0.001000
2026-01-05 15:40:02 | INFO | root | Epoch: 95, Train Loss: 0.7846, Val Acc: 0.7683, Val Loss: 0.6410, Test Acc: 0.7245, Test Loss: 0.6881, Learning Rate: 0.001000
2026-01-05 15:40:28 | INFO | root | Epoch: 96, Train Loss: 0.7895, Val Acc: 0.7568, Val Loss: 0.6416, Test Acc: 0.7245, Test Loss: 0.6921, Learning Rate: 0.001000
2026-01-05 15:40:56 | INFO | root | Epoch: 97, Train Loss: 0.7889, Val Acc: 0.7606, Val Loss: 0.6350, Test Acc: 0.7322, Test Loss: 0.6893, Learning Rate: 0.001000
2026-01-05 15:41:20 | INFO | root | Epoch: 98, Train Loss: 0.7914, Val Acc: 0.7471, Val Loss: 0.6436, Test Acc: 0.7283, Test Loss: 0.6953, Learning Rate: 0.001000
2026-01-05 15:41:54 | INFO | root | Epoch: 99, Train Loss: 0.7837, Val Acc: 0.7683, Val Loss: 0.6367, Test Acc: 0.7264, Test Loss: 0.6898, Learning Rate: 0.001000
2026-01-05 15:42:18 | INFO | root | Epoch: 100, Train Loss: 0.7883, Val Acc: 0.7683, Val Loss: 0.6372, Test Acc: 0.7360, Test Loss: 0.6828, Learning Rate: 0.001000
2026-01-05 15:42:39 | INFO | root | Epoch: 101, Train Loss: 0.7756, Val Acc: 0.7703, Val Loss: 0.6355, Test Acc: 0.7303, Test Loss: 0.6817, Learning Rate: 0.001000
2026-01-05 15:42:59 | INFO | root | Epoch: 102, Train Loss: 0.7830, Val Acc: 0.7490, Val Loss: 0.6376, Test Acc: 0.7264, Test Loss: 0.6842, Learning Rate: 0.001000
2026-01-05 15:43:21 | INFO | root | Epoch: 103, Train Loss: 0.7818, Val Acc: 0.7664, Val Loss: 0.6286, Test Acc: 0.7245, Test Loss: 0.6786, Learning Rate: 0.001000
2026-01-05 15:43:50 | INFO | root | Epoch: 104, Train Loss: 0.7790, Val Acc: 0.7722, Val Loss: 0.6306, Test Acc: 0.7380, Test Loss: 0.6799, Learning Rate: 0.001000
2026-01-05 15:44:23 | INFO | root | Epoch: 105, Train Loss: 0.7759, Val Acc: 0.7625, Val Loss: 0.6368, Test Acc: 0.7360, Test Loss: 0.6814, Learning Rate: 0.001000
2026-01-05 15:44:52 | INFO | root | Epoch: 106, Train Loss: 0.7866, Val Acc: 0.7722, Val Loss: 0.6302, Test Acc: 0.7245, Test Loss: 0.6754, Learning Rate: 0.001000
2026-01-05 15:45:16 | INFO | root | Epoch: 107, Train Loss: 0.7745, Val Acc: 0.7722, Val Loss: 0.6364, Test Acc: 0.7303, Test Loss: 0.6792, Learning Rate: 0.001000
2026-01-05 15:45:39 | INFO | root | Epoch: 108, Train Loss: 0.7847, Val Acc: 0.7683, Val Loss: 0.6305, Test Acc: 0.7341, Test Loss: 0.6716, Learning Rate: 0.001000
2026-01-05 15:46:04 | INFO | root | Epoch: 109, Train Loss: 0.7835, Val Acc: 0.7761, Val Loss: 0.6339, Test Acc: 0.7360, Test Loss: 0.6795, Learning Rate: 0.001000
2026-01-05 15:46:27 | INFO | root | Epoch: 110, Train Loss: 0.7794, Val Acc: 0.7780, Val Loss: 0.6355, Test Acc: 0.7341, Test Loss: 0.6838, Learning Rate: 0.001000
2026-01-05 15:46:50 | INFO | root | Epoch: 111, Train Loss: 0.7819, Val Acc: 0.7703, Val Loss: 0.6303, Test Acc: 0.7283, Test Loss: 0.6738, Learning Rate: 0.001000
2026-01-05 15:47:16 | INFO | root | Epoch: 112, Train Loss: 0.7760, Val Acc: 0.7780, Val Loss: 0.6270, Test Acc: 0.7380, Test Loss: 0.6752, Learning Rate: 0.001000
2026-01-05 15:47:38 | INFO | root | Epoch: 113, Train Loss: 0.7738, Val Acc: 0.7838, Val Loss: 0.6304, Test Acc: 0.7380, Test Loss: 0.6709, Learning Rate: 0.001000
2026-01-05 15:48:09 | INFO | root | Epoch: 114, Train Loss: 0.7825, Val Acc: 0.7780, Val Loss: 0.6255, Test Acc: 0.7476, Test Loss: 0.6661, Learning Rate: 0.001000
2026-01-05 15:48:32 | INFO | root | Epoch: 115, Train Loss: 0.7745, Val Acc: 0.7799, Val Loss: 0.6324, Test Acc: 0.7206, Test Loss: 0.6780, Learning Rate: 0.001000
2026-01-05 15:48:55 | INFO | root | Epoch: 116, Train Loss: 0.7827, Val Acc: 0.7838, Val Loss: 0.6310, Test Acc: 0.7437, Test Loss: 0.6764, Learning Rate: 0.001000
2026-01-05 15:49:20 | INFO | root | Epoch: 117, Train Loss: 0.7845, Val Acc: 0.7761, Val Loss: 0.6311, Test Acc: 0.7264, Test Loss: 0.6722, Learning Rate: 0.001000
2026-01-05 15:49:46 | INFO | root | Epoch: 118, Train Loss: 0.7762, Val Acc: 0.7761, Val Loss: 0.6308, Test Acc: 0.7341, Test Loss: 0.6770, Learning Rate: 0.001000
2026-01-05 15:50:12 | INFO | root | Epoch: 119, Train Loss: 0.7646, Val Acc: 0.7838, Val Loss: 0.6241, Test Acc: 0.7418, Test Loss: 0.6701, Learning Rate: 0.001000
2026-01-05 15:50:35 | INFO | root | Epoch: 120, Train Loss: 0.7790, Val Acc: 0.7780, Val Loss: 0.6333, Test Acc: 0.7206, Test Loss: 0.6757, Learning Rate: 0.001000
2026-01-05 15:50:57 | INFO | root | Epoch: 121, Train Loss: 0.7823, Val Acc: 0.7799, Val Loss: 0.6287, Test Acc: 0.7437, Test Loss: 0.6728, Learning Rate: 0.001000
2026-01-05 15:51:20 | INFO | root | Epoch: 122, Train Loss: 0.7690, Val Acc: 0.7876, Val Loss: 0.6235, Test Acc: 0.7341, Test Loss: 0.6730, Learning Rate: 0.001000
2026-01-05 15:51:42 | INFO | root | Epoch: 123, Train Loss: 0.7750, Val Acc: 0.7819, Val Loss: 0.6275, Test Acc: 0.7341, Test Loss: 0.6792, Learning Rate: 0.001000
2026-01-05 15:52:05 | INFO | root | Epoch: 124, Train Loss: 0.7812, Val Acc: 0.7606, Val Loss: 0.6322, Test Acc: 0.7341, Test Loss: 0.6780, Learning Rate: 0.001000
2026-01-05 15:52:30 | INFO | root | Epoch: 125, Train Loss: 0.7795, Val Acc: 0.7741, Val Loss: 0.6309, Test Acc: 0.7245, Test Loss: 0.6750, Learning Rate: 0.001000
2026-01-05 15:53:00 | INFO | root | Epoch: 126, Train Loss: 0.7688, Val Acc: 0.7741, Val Loss: 0.6315, Test Acc: 0.7283, Test Loss: 0.6742, Learning Rate: 0.001000
2026-01-05 15:53:20 | INFO | root | Epoch: 127, Train Loss: 0.7730, Val Acc: 0.7761, Val Loss: 0.6236, Test Acc: 0.7399, Test Loss: 0.6684, Learning Rate: 0.001000
2026-01-05 15:53:42 | INFO | root | Epoch: 128, Train Loss: 0.7768, Val Acc: 0.7780, Val Loss: 0.6341, Test Acc: 0.7264, Test Loss: 0.6781, Learning Rate: 0.001000
2026-01-05 15:54:05 | INFO | root | Epoch: 129, Train Loss: 0.7747, Val Acc: 0.7896, Val Loss: 0.6292, Test Acc: 0.7264, Test Loss: 0.6766, Learning Rate: 0.001000
2026-01-05 15:54:29 | INFO | root | Epoch: 130, Train Loss: 0.7692, Val Acc: 0.7741, Val Loss: 0.6303, Test Acc: 0.7322, Test Loss: 0.6787, Learning Rate: 0.001000
