2025-11-27 09:26:37 | INFO | root | Training thubenchmark with conformer
2025-11-27 09:42:03 | INFO | root | Epoch: 40, Train Loss: 0.2801, Val Acc: 0.9488, Val Loss: 0.1969, Test Acc: 0.9440, Test Loss: 0.2802, Learning Rate: 0.001000
2025-11-27 09:42:26 | INFO | root | Epoch: 41, Train Loss: 0.2882, Val Acc: 0.9429, Val Loss: 0.2363, Test Acc: 0.9345, Test Loss: 0.3325, Learning Rate: 0.000500
2025-11-27 09:42:49 | INFO | root | Epoch: 42, Train Loss: 0.2501, Val Acc: 0.9595, Val Loss: 0.1591, Test Acc: 0.9405, Test Loss: 0.3039, Learning Rate: 0.000500
2025-11-27 09:43:13 | INFO | root | Epoch: 43, Train Loss: 0.2328, Val Acc: 0.9488, Val Loss: 0.2059, Test Acc: 0.9369, Test Loss: 0.3581, Learning Rate: 0.000500
2025-11-27 09:43:36 | INFO | root | Epoch: 44, Train Loss: 0.2120, Val Acc: 0.9571, Val Loss: 0.1920, Test Acc: 0.9405, Test Loss: 0.3409, Learning Rate: 0.000500
2025-11-27 09:43:59 | INFO | root | Epoch: 45, Train Loss: 0.2038, Val Acc: 0.9536, Val Loss: 0.1846, Test Acc: 0.9405, Test Loss: 0.3305, Learning Rate: 0.000500
2025-11-27 09:44:22 | INFO | root | Epoch: 46, Train Loss: 0.2156, Val Acc: 0.9571, Val Loss: 0.1900, Test Acc: 0.9393, Test Loss: 0.3343, Learning Rate: 0.000500
2025-11-27 09:44:45 | INFO | root | Epoch: 47, Train Loss: 0.1992, Val Acc: 0.9488, Val Loss: 0.2088, Test Acc: 0.9369, Test Loss: 0.3407, Learning Rate: 0.000500
2025-11-27 09:45:08 | INFO | root | Epoch: 48, Train Loss: 0.2077, Val Acc: 0.9512, Val Loss: 0.1815, Test Acc: 0.9476, Test Loss: 0.3626, Learning Rate: 0.000500
2025-11-27 09:45:31 | INFO | root | Epoch: 49, Train Loss: 0.2048, Val Acc: 0.9583, Val Loss: 0.1826, Test Acc: 0.9369, Test Loss: 0.3698, Learning Rate: 0.000500
2025-11-27 09:45:54 | INFO | root | Epoch: 50, Train Loss: 0.2051, Val Acc: 0.9476, Val Loss: 0.2463, Test Acc: 0.9405, Test Loss: 0.3814, Learning Rate: 0.000500
2025-11-27 09:45:54 | INFO | root | Early stopping at epoch 50 (no improvement in 20 epochs). Best Val Loss: 0.1551
2025-11-27 09:45:55 | INFO | root | Test Acc: 0.9333, Test Loss: 0.2759
2025-11-27 09:45:55 | INFO | root | Acc: 0.9333±0.0000, Loss: 0.2759±0.0000
