2025-11-07 15:43:28 | INFO | root | Purifying autoattack on bciciv2a with eegnet
2025-11-07 15:43:35 | INFO | root | End purification for resolution 32*32, loss=0.06997241079807281
2025-11-07 15:43:35 | INFO | root | Training time: 0.912020206451416, loss: 0.06997241079807281, params_num: 29160
2025-11-07 15:43:35 | INFO | root | 
2025-11-07 15:43:35 | INFO | root | Purifying data 6, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:35 | INFO | root | End purification for resolution 4*4, loss=0.14099624752998352
2025-11-07 15:43:35 | INFO | root | End purification for resolution 8*8, loss=0.20075012743473053
2025-11-07 15:43:36 | INFO | root | End purification for resolution 16*16, loss=0.16940827667713165
2025-11-07 15:43:36 | INFO | root | End purification for resolution 32*32, loss=0.05593746900558472
2025-11-07 15:43:36 | INFO | root | Training time: 0.896554708480835, loss: 0.05593746900558472, params_num: 29160
2025-11-07 15:43:36 | INFO | root | 
2025-11-07 15:43:36 | INFO | root | Purifying data 7, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:36 | INFO | root | End purification for resolution 4*4, loss=0.13659802079200745
2025-11-07 15:43:36 | INFO | root | End purification for resolution 8*8, loss=0.22744576632976532
2025-11-07 15:43:36 | INFO | root | End purification for resolution 16*16, loss=0.19924689829349518
2025-11-07 15:43:37 | INFO | root | End purification for resolution 32*32, loss=0.051795944571495056
2025-11-07 15:43:37 | INFO | root | Training time: 0.9018535614013672, loss: 0.051795944571495056, params_num: 29160
2025-11-07 15:43:37 | INFO | root | 
2025-11-07 15:43:37 | INFO | root | Purifying data 8, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:37 | INFO | root | End purification for resolution 4*4, loss=0.15188178420066833
2025-11-07 15:43:37 | INFO | root | End purification for resolution 8*8, loss=0.2292182892560959
2025-11-07 15:43:37 | INFO | root | End purification for resolution 16*16, loss=0.2289285659790039
2025-11-07 15:43:38 | INFO | root | End purification for resolution 32*32, loss=0.06506505608558655
2025-11-07 15:43:38 | INFO | root | Training time: 0.90232253074646, loss: 0.06506505608558655, params_num: 29160
2025-11-07 15:43:38 | INFO | root | 
2025-11-07 15:43:38 | INFO | root | Purifying data 9, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:38 | INFO | root | End purification for resolution 4*4, loss=0.12919141352176666
2025-11-07 15:43:38 | INFO | root | End purification for resolution 8*8, loss=0.22910094261169434
2025-11-07 15:43:38 | INFO | root | End purification for resolution 16*16, loss=0.24952349066734314
2025-11-07 15:43:39 | INFO | root | End purification for resolution 32*32, loss=0.06818623095750809
2025-11-07 15:43:39 | INFO | root | Training time: 0.8993802070617676, loss: 0.06818623095750809, params_num: 29160
2025-11-07 15:43:39 | INFO | root | 
2025-11-07 15:43:39 | INFO | root | Purifying data 10, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:39 | INFO | root | End purification for resolution 4*4, loss=0.1296801120042801
2025-11-07 15:43:39 | INFO | root | End purification for resolution 8*8, loss=0.23373140394687653
2025-11-07 15:43:39 | INFO | root | End purification for resolution 16*16, loss=0.2324455827474594
2025-11-07 15:43:40 | INFO | root | End purification for resolution 32*32, loss=0.06338193267583847
2025-11-07 15:43:40 | INFO | root | Training time: 0.8960511684417725, loss: 0.06338193267583847, params_num: 29160
2025-11-07 15:43:40 | INFO | root | 
2025-11-07 15:43:40 | INFO | root | Purifying data 11, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:40 | INFO | root | End purification for resolution 4*4, loss=0.14012464880943298
2025-11-07 15:43:40 | INFO | root | End purification for resolution 8*8, loss=0.2597843408584595
2025-11-07 15:43:40 | INFO | root | End purification for resolution 16*16, loss=0.28131312131881714
2025-11-07 15:43:41 | INFO | root | End purification for resolution 32*32, loss=0.07538913935422897
2025-11-07 15:43:41 | INFO | root | Training time: 0.9078247547149658, loss: 0.07538913935422897, params_num: 29160
2025-11-07 15:43:41 | INFO | root | 
2025-11-07 15:43:41 | INFO | root | Purifying data 12, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:41 | INFO | root | End purification for resolution 4*4, loss=0.1315985918045044
2025-11-07 15:43:41 | INFO | root | End purification for resolution 8*8, loss=0.1902385652065277
2025-11-07 15:43:41 | INFO | root | End purification for resolution 16*16, loss=0.1566147357225418
2025-11-07 15:43:41 | INFO | root | End purification for resolution 32*32, loss=0.05981152504682541
2025-11-07 15:43:41 | INFO | root | Training time: 0.9005377292633057, loss: 0.05981152504682541, params_num: 29160
2025-11-07 15:43:41 | INFO | root | 
2025-11-07 15:43:41 | INFO | root | Purifying data 13, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:42 | INFO | root | End purification for resolution 4*4, loss=0.14345385134220123
2025-11-07 15:43:42 | INFO | root | End purification for resolution 8*8, loss=0.28664371371269226
2025-11-07 15:43:42 | INFO | root | End purification for resolution 16*16, loss=0.2668823301792145
2025-11-07 15:43:42 | INFO | root | End purification for resolution 32*32, loss=0.05256504938006401
2025-11-07 15:43:42 | INFO | root | Training time: 0.9202585220336914, loss: 0.05256504938006401, params_num: 29160
2025-11-07 15:43:42 | INFO | root | 
2025-11-07 15:43:42 | INFO | root | Purifying data 14, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:42 | INFO | root | End purification for resolution 4*4, loss=0.15057721734046936
2025-11-07 15:43:43 | INFO | root | End purification for resolution 8*8, loss=0.2892713248729706
2025-11-07 15:43:43 | INFO | root | End purification for resolution 16*16, loss=0.3054070770740509
2025-11-07 15:43:43 | INFO | root | End purification for resolution 32*32, loss=0.07008464634418488
2025-11-07 15:43:43 | INFO | root | Training time: 0.9216725826263428, loss: 0.07008464634418488, params_num: 29160
2025-11-07 15:43:43 | INFO | root | 
2025-11-07 15:43:43 | INFO | root | Purifying data 15, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:43 | INFO | root | End purification for resolution 4*4, loss=0.14112630486488342
2025-11-07 15:43:44 | INFO | root | End purification for resolution 8*8, loss=0.2410980761051178
2025-11-07 15:43:44 | INFO | root | End purification for resolution 16*16, loss=0.22827351093292236
2025-11-07 15:43:44 | INFO | root | End purification for resolution 32*32, loss=0.06023356691002846
2025-11-07 15:43:44 | INFO | root | Training time: 0.9492261409759521, loss: 0.06023356691002846, params_num: 29160
2025-11-07 15:43:44 | INFO | root | 
2025-11-07 15:43:44 | INFO | root | Purifying data 16, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:44 | INFO | root | End purification for resolution 4*4, loss=0.15692846477031708
2025-11-07 15:43:44 | INFO | root | End purification for resolution 8*8, loss=0.23564322292804718
2025-11-07 15:43:45 | INFO | root | End purification for resolution 16*16, loss=0.24052132666110992
2025-11-07 15:43:45 | INFO | root | End purification for resolution 32*32, loss=0.07564622163772583
2025-11-07 15:43:45 | INFO | root | Training time: 0.9345664978027344, loss: 0.07564622163772583, params_num: 29160
2025-11-07 15:43:45 | INFO | root | 
2025-11-07 15:43:45 | INFO | root | Purifying data 17, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:45 | INFO | root | End purification for resolution 4*4, loss=0.12433846294879913
2025-11-07 15:43:45 | INFO | root | End purification for resolution 8*8, loss=0.2007201611995697
2025-11-07 15:43:46 | INFO | root | End purification for resolution 16*16, loss=0.1758912205696106
2025-11-07 15:43:46 | INFO | root | End purification for resolution 32*32, loss=0.06407430022954941
2025-11-07 15:43:46 | INFO | root | Training time: 1.0116569995880127, loss: 0.06407430022954941, params_num: 29160
2025-11-07 15:43:46 | INFO | root | 
2025-11-07 15:43:46 | INFO | root | Purifying data 18, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:46 | INFO | root | End purification for resolution 4*4, loss=0.13914541900157928
2025-11-07 15:43:46 | INFO | root | End purification for resolution 8*8, loss=0.24284008145332336
2025-11-07 15:43:47 | INFO | root | End purification for resolution 16*16, loss=0.25484782457351685
2025-11-07 15:43:47 | INFO | root | End purification for resolution 32*32, loss=0.06480594724416733
2025-11-07 15:43:47 | INFO | root | Training time: 0.9298622608184814, loss: 0.06480594724416733, params_num: 29160
2025-11-07 15:43:47 | INFO | root | 
2025-11-07 15:43:47 | INFO | root | Purifying data 19, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:47 | INFO | root | End purification for resolution 4*4, loss=0.12403715401887894
2025-11-07 15:43:47 | INFO | root | End purification for resolution 8*8, loss=0.23237603902816772
2025-11-07 15:43:48 | INFO | root | End purification for resolution 16*16, loss=0.23241440951824188
2025-11-07 15:43:48 | INFO | root | End purification for resolution 32*32, loss=0.053595807403326035
2025-11-07 15:43:48 | INFO | root | Training time: 0.902552604675293, loss: 0.053595807403326035, params_num: 29160
2025-11-07 15:43:48 | INFO | root | 
2025-11-07 15:43:48 | INFO | root | Purifying data 20, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:48 | INFO | root | End purification for resolution 4*4, loss=0.12158990651369095
2025-11-07 15:43:48 | INFO | root | End purification for resolution 8*8, loss=0.2058437168598175
2025-11-07 15:43:48 | INFO | root | End purification for resolution 16*16, loss=0.19678270816802979
2025-11-07 15:43:49 | INFO | root | End purification for resolution 32*32, loss=0.054606568068265915
2025-11-07 15:43:49 | INFO | root | Training time: 0.8236804008483887, loss: 0.054606568068265915, params_num: 29160
2025-11-07 15:43:49 | INFO | root | 
2025-11-07 15:43:49 | INFO | root | Purifying data 21, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:49 | INFO | root | End purification for resolution 4*4, loss=0.13336707651615143
2025-11-07 15:43:49 | INFO | root | End purification for resolution 8*8, loss=0.23449361324310303
2025-11-07 15:43:49 | INFO | root | End purification for resolution 16*16, loss=0.2423648238182068
2025-11-07 15:43:50 | INFO | root | End purification for resolution 32*32, loss=0.06701604276895523
2025-11-07 15:43:50 | INFO | root | Training time: 0.8064870834350586, loss: 0.06701604276895523, params_num: 29160
2025-11-07 15:43:50 | INFO | root | 
2025-11-07 15:43:50 | INFO | root | Purifying data 22, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:50 | INFO | root | End purification for resolution 4*4, loss=0.12059563398361206
2025-11-07 15:43:50 | INFO | root | End purification for resolution 8*8, loss=0.2229577749967575
2025-11-07 15:43:50 | INFO | root | End purification for resolution 16*16, loss=0.23873569071292877
2025-11-07 15:43:51 | INFO | root | End purification for resolution 32*32, loss=0.07102341204881668
2025-11-07 15:43:51 | INFO | root | Training time: 0.7950806617736816, loss: 0.07102341204881668, params_num: 29160
2025-11-07 15:43:51 | INFO | root | 
2025-11-07 15:43:51 | INFO | root | Purifying data 23, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:51 | INFO | root | End purification for resolution 4*4, loss=0.11588768661022186
2025-11-07 15:43:51 | INFO | root | End purification for resolution 8*8, loss=0.17520573735237122
2025-11-07 15:43:51 | INFO | root | End purification for resolution 16*16, loss=0.15944981575012207
2025-11-07 15:43:51 | INFO | root | End purification for resolution 32*32, loss=0.053878627717494965
2025-11-07 15:43:51 | INFO | root | Training time: 0.8115172386169434, loss: 0.053878627717494965, params_num: 29160
2025-11-07 15:43:51 | INFO | root | 
2025-11-07 15:43:51 | INFO | root | Purifying data 24, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:51 | INFO | root | End purification for resolution 4*4, loss=0.1387549638748169
2025-11-07 15:43:52 | INFO | root | End purification for resolution 8*8, loss=0.2282334715127945
2025-11-07 15:43:52 | INFO | root | End purification for resolution 16*16, loss=0.2175343930721283
2025-11-07 15:43:52 | INFO | root | End purification for resolution 32*32, loss=0.06023356691002846
2025-11-07 15:43:52 | INFO | root | Training time: 0.795548677444458, loss: 0.06023356691002846, params_num: 29160
2025-11-07 15:43:52 | INFO | root | 
2025-11-07 15:43:52 | INFO | root | Purifying data 25, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:52 | INFO | root | End purification for resolution 4*4, loss=0.13964228332042694
2025-11-07 15:43:52 | INFO | root | End purification for resolution 8*8, loss=0.2829521894454956
2025-11-07 15:43:53 | INFO | root | End purification for resolution 16*16, loss=0.28142836689949036
2025-11-07 15:43:53 | INFO | root | End purification for resolution 32*32, loss=0.05332057550549507
2025-11-07 15:43:53 | INFO | root | Training time: 0.8143870830535889, loss: 0.05332057550549507, params_num: 29160
2025-11-07 15:43:53 | INFO | root | 
2025-11-07 15:43:53 | INFO | root | Purifying data 26, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:53 | INFO | root | End purification for resolution 4*4, loss=0.1627899408340454
2025-11-07 15:43:53 | INFO | root | End purification for resolution 8*8, loss=0.24541887640953064
2025-11-07 15:43:53 | INFO | root | End purification for resolution 16*16, loss=0.21084259450435638
2025-11-07 15:43:54 | INFO | root | End purification for resolution 32*32, loss=0.056350402534008026
2025-11-07 15:43:54 | INFO | root | Training time: 0.8130197525024414, loss: 0.056350402534008026, params_num: 29160
2025-11-07 15:43:54 | INFO | root | 
2025-11-07 15:43:54 | INFO | root | Purifying data 27, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:54 | INFO | root | End purification for resolution 4*4, loss=0.12065977603197098
2025-11-07 15:43:54 | INFO | root | End purification for resolution 8*8, loss=0.26940450072288513
2025-11-07 15:43:54 | INFO | root | End purification for resolution 16*16, loss=0.2923944294452667
2025-11-07 15:43:55 | INFO | root | End purification for resolution 32*32, loss=0.06364572048187256
2025-11-07 15:43:55 | INFO | root | Training time: 0.8213663101196289, loss: 0.06364572048187256, params_num: 29160
2025-11-07 15:43:55 | INFO | root | 
2025-11-07 15:43:55 | INFO | root | Purifying data 28, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:55 | INFO | root | End purification for resolution 4*4, loss=0.1256353110074997
2025-11-07 15:43:55 | INFO | root | End purification for resolution 8*8, loss=0.23515810072422028
2025-11-07 15:43:55 | INFO | root | End purification for resolution 16*16, loss=0.2512300908565521
2025-11-07 15:43:55 | INFO | root | End purification for resolution 32*32, loss=0.06553597003221512
2025-11-07 15:43:55 | INFO | root | Training time: 0.7798917293548584, loss: 0.06553597003221512, params_num: 29160
2025-11-07 15:43:55 | INFO | root | 
2025-11-07 15:43:55 | INFO | root | Purifying data 29, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:56 | INFO | root | End purification for resolution 4*4, loss=0.1432127058506012
2025-11-07 15:43:56 | INFO | root | End purification for resolution 8*8, loss=0.28364261984825134
2025-11-07 15:43:56 | INFO | root | End purification for resolution 16*16, loss=0.29777270555496216
2025-11-07 15:43:56 | INFO | root | End purification for resolution 32*32, loss=0.0629807859659195
2025-11-07 15:43:56 | INFO | root | Training time: 0.7946662902832031, loss: 0.0629807859659195, params_num: 29160
2025-11-07 15:43:56 | INFO | root | 
2025-11-07 15:43:56 | INFO | root | Purifying data 30, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:56 | INFO | root | End purification for resolution 4*4, loss=0.12536798417568207
2025-11-07 15:43:56 | INFO | root | End purification for resolution 8*8, loss=0.24363313615322113
2025-11-07 15:43:57 | INFO | root | End purification for resolution 16*16, loss=0.24404074251651764
2025-11-07 15:43:57 | INFO | root | End purification for resolution 32*32, loss=0.05279872938990593
2025-11-07 15:43:57 | INFO | root | Training time: 0.7997739315032959, loss: 0.05279872938990593, params_num: 29160
2025-11-07 15:43:57 | INFO | root | 
2025-11-07 15:43:57 | INFO | root | Purifying data 31, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:57 | INFO | root | End purification for resolution 4*4, loss=0.1332986056804657
2025-11-07 15:43:57 | INFO | root | End purification for resolution 8*8, loss=0.2646426856517792
2025-11-07 15:43:57 | INFO | root | End purification for resolution 16*16, loss=0.28168612718582153
2025-11-07 15:43:58 | INFO | root | End purification for resolution 32*32, loss=0.062351759523153305
2025-11-07 15:43:58 | INFO | root | Training time: 0.8037638664245605, loss: 0.062351759523153305, params_num: 29160
2025-11-07 15:43:58 | INFO | root | 
2025-11-07 15:43:58 | INFO | root | Purifying data 32, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:58 | INFO | root | End purification for resolution 4*4, loss=0.16484782099723816
2025-11-07 15:43:58 | INFO | root | End purification for resolution 8*8, loss=0.2713669538497925
2025-11-07 15:43:58 | INFO | root | End purification for resolution 16*16, loss=0.2542186677455902
2025-11-07 15:43:59 | INFO | root | End purification for resolution 32*32, loss=0.059295594692230225
2025-11-07 15:43:59 | INFO | root | Training time: 0.8123245239257812, loss: 0.059295594692230225, params_num: 29160
2025-11-07 15:43:59 | INFO | root | 
2025-11-07 15:43:59 | INFO | root | Purifying data 33, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:43:59 | INFO | root | End purification for resolution 4*4, loss=0.13919086754322052
2025-11-07 15:43:59 | INFO | root | End purification for resolution 8*8, loss=0.287570595741272
2025-11-07 15:43:59 | INFO | root | End purification for resolution 16*16, loss=0.27611106634140015
2025-11-07 15:43:59 | INFO | root | End purification for resolution 32*32, loss=0.06245240569114685
2025-11-07 15:43:59 | INFO | root | Training time: 0.8055810928344727, loss: 0.06245240569114685, params_num: 29160
2025-11-07 15:43:59 | INFO | root | 
2025-11-07 15:43:59 | INFO | root | Purifying data 34, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:44:00 | INFO | root | End purification for resolution 4*4, loss=0.12435045093297958
2025-11-07 15:44:00 | INFO | root | End purification for resolution 8*8, loss=0.23718146979808807
2025-11-07 15:44:00 | INFO | root | End purification for resolution 16*16, loss=0.24515792727470398
2025-11-07 15:44:00 | INFO | root | End purification for resolution 32*32, loss=0.06936462968587875
2025-11-07 15:44:00 | INFO | root | Training time: 0.8122751712799072, loss: 0.06936462968587875, params_num: 29160
2025-11-07 15:44:00 | INFO | root | 
2025-11-07 15:44:00 | INFO | root | Purifying data 35, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:44:00 | INFO | root | End purification for resolution 4*4, loss=0.13778258860111237
2025-11-07 15:44:00 | INFO | root | End purification for resolution 8*8, loss=0.22024483978748322
2025-11-07 15:44:01 | INFO | root | End purification for resolution 16*16, loss=0.23655946552753448
2025-11-07 15:44:01 | INFO | root | End purification for resolution 32*32, loss=0.06665664911270142
2025-11-07 15:44:01 | INFO | root | Training time: 0.8091626167297363, loss: 0.06665664911270142, params_num: 29160
2025-11-07 15:44:01 | INFO | root | 
2025-11-07 15:44:01 | INFO | root | Purifying data 36, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:44:01 | INFO | root | End purification for resolution 4*4, loss=0.1509818732738495
2025-11-07 15:44:01 | INFO | root | End purification for resolution 8*8, loss=0.3139311373233795
2025-11-07 15:44:02 | INFO | root | End purification for resolution 16*16, loss=0.2824985682964325
2025-11-07 15:44:02 | INFO | root | End purification for resolution 32*32, loss=0.05305112153291702
2025-11-07 15:44:02 | INFO | root | Training time: 0.8106155395507812, loss: 0.05305112153291702, params_num: 29160
2025-11-07 15:44:02 | INFO | root | 
2025-11-07 15:44:02 | INFO | root | Purifying data 37, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:44:02 | INFO | root | End purification for resolution 4*4, loss=0.132489874958992
2025-11-07 15:44:02 | INFO | root | End purification for resolution 8*8, loss=0.2515420913696289
2025-11-07 15:44:02 | INFO | root | End purification for resolution 16*16, loss=0.2803678810596466
2025-11-07 15:44:03 | INFO | root | End purification for resolution 32*32, loss=0.0719863772392273
2025-11-07 15:44:03 | INFO | root | Training time: 0.8156037330627441, loss: 0.0719863772392273, params_num: 29160
2025-11-07 15:44:03 | INFO | root | 
2025-11-07 15:44:03 | INFO | root | Purifying data 38, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:44:03 | INFO | root | End purification for resolution 4*4, loss=0.15392792224884033
2025-11-07 15:44:03 | INFO | root | End purification for resolution 8*8, loss=0.2903890311717987
2025-11-07 15:44:03 | INFO | root | End purification for resolution 16*16, loss=0.2555263638496399
2025-11-07 15:44:04 | INFO | root | End purification for resolution 32*32, loss=0.05085280165076256
2025-11-07 15:44:04 | INFO | root | Training time: 0.8009510040283203, loss: 0.05085280165076256, params_num: 29160
2025-11-07 15:44:04 | INFO | root | 
2025-11-07 15:44:04 | INFO | root | Purifying data 39, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:44:04 | INFO | root | End purification for resolution 4*4, loss=0.12224123626947403
2025-11-07 15:44:04 | INFO | root | End purification for resolution 8*8, loss=0.17223940789699554
2025-11-07 15:44:04 | INFO | root | End purification for resolution 16*16, loss=0.13060371577739716
2025-11-07 15:44:04 | INFO | root | End purification for resolution 32*32, loss=0.04702258110046387
2025-11-07 15:44:04 | INFO | root | Training time: 0.8048336505889893, loss: 0.04702258110046387, params_num: 29160
2025-11-07 15:44:04 | INFO | root | 
2025-11-07 15:44:04 | INFO | root | Purifying data 40, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
2025-11-07 15:44:04 | INFO | root | End purification for resolution 4*4, loss=0.12748491764068604
2025-11-07 15:44:05 | INFO | root | End purification for resolution 8*8, loss=0.18980436027050018
2025-11-07 15:44:05 | INFO | root | End purification for resolution 16*16, loss=0.15902306139469147
2025-11-07 15:44:05 | INFO | root | End purification for resolution 32*32, loss=0.05407359451055527
2025-11-07 15:44:05 | INFO | root | Training time: 0.7961239814758301, loss: 0.05407359451055527, params_num: 29160
2025-11-07 15:44:05 | INFO | root | 
2025-11-07 15:44:05 | INFO | root | Purifying data 41, original shape: torch.Size([22, 1750, 1]), new shape: torch.Size([32, 2240, 1])
