2025-11-27 00:35:14 | INFO | root | Training thubenchmark with conformer
2025-11-27 00:46:27 | INFO | root | Epoch: 29, Train Loss: 0.3796, Val Acc: 0.9536, Val Loss: 0.1650, Test Acc: 0.9464, Test Loss: 0.3189, Learning Rate: 0.001000
2025-11-27 00:46:50 | INFO | root | Epoch: 30, Train Loss: 0.3590, Val Acc: 0.9512, Val Loss: 0.1717, Test Acc: 0.9393, Test Loss: 0.2727, Learning Rate: 0.001000
2025-11-27 00:47:13 | INFO | root | Epoch: 31, Train Loss: 0.3585, Val Acc: 0.9548, Val Loss: 0.1484, Test Acc: 0.9381, Test Loss: 0.2791, Learning Rate: 0.001000
2025-11-27 00:47:36 | INFO | root | Epoch: 32, Train Loss: 0.3442, Val Acc: 0.9560, Val Loss: 0.1770, Test Acc: 0.9393, Test Loss: 0.2675, Learning Rate: 0.001000
2025-11-27 00:48:00 | INFO | root | Epoch: 33, Train Loss: 0.3333, Val Acc: 0.9595, Val Loss: 0.1606, Test Acc: 0.9464, Test Loss: 0.2923, Learning Rate: 0.001000
2025-11-27 00:48:23 | INFO | root | Epoch: 34, Train Loss: 0.3461, Val Acc: 0.9619, Val Loss: 0.1822, Test Acc: 0.9333, Test Loss: 0.2839, Learning Rate: 0.001000
2025-11-27 00:48:46 | INFO | root | Epoch: 35, Train Loss: 0.3205, Val Acc: 0.9512, Val Loss: 0.2127, Test Acc: 0.9274, Test Loss: 0.2902, Learning Rate: 0.001000
2025-11-27 00:49:09 | INFO | root | Epoch: 36, Train Loss: 0.3034, Val Acc: 0.9595, Val Loss: 0.1633, Test Acc: 0.9440, Test Loss: 0.3173, Learning Rate: 0.001000
2025-11-27 00:49:32 | INFO | root | Epoch: 37, Train Loss: 0.3193, Val Acc: 0.9440, Val Loss: 0.1963, Test Acc: 0.9440, Test Loss: 0.2916, Learning Rate: 0.001000
2025-11-27 00:49:55 | INFO | root | Epoch: 38, Train Loss: 0.3015, Val Acc: 0.9583, Val Loss: 0.1557, Test Acc: 0.9417, Test Loss: 0.2752, Learning Rate: 0.001000
2025-11-27 00:50:19 | INFO | root | Epoch: 39, Train Loss: 0.2991, Val Acc: 0.9536, Val Loss: 0.1918, Test Acc: 0.9357, Test Loss: 0.3037, Learning Rate: 0.001000
2025-11-27 00:50:42 | INFO | root | Epoch: 40, Train Loss: 0.3003, Val Acc: 0.9548, Val Loss: 0.1677, Test Acc: 0.9393, Test Loss: 0.2771, Learning Rate: 0.001000
2025-11-27 00:51:05 | INFO | root | Epoch: 41, Train Loss: 0.2933, Val Acc: 0.9524, Val Loss: 0.1977, Test Acc: 0.9417, Test Loss: 0.3237, Learning Rate: 0.001000
2025-11-27 00:51:28 | INFO | root | Epoch: 42, Train Loss: 0.3080, Val Acc: 0.9524, Val Loss: 0.1600, Test Acc: 0.9417, Test Loss: 0.2963, Learning Rate: 0.000500
2025-11-27 00:51:51 | INFO | root | Epoch: 43, Train Loss: 0.2548, Val Acc: 0.9571, Val Loss: 0.1699, Test Acc: 0.9452, Test Loss: 0.3050, Learning Rate: 0.000500
2025-11-27 00:52:14 | INFO | root | Epoch: 44, Train Loss: 0.2382, Val Acc: 0.9619, Val Loss: 0.1523, Test Acc: 0.9464, Test Loss: 0.3069, Learning Rate: 0.000500
2025-11-27 00:52:37 | INFO | root | Epoch: 45, Train Loss: 0.2191, Val Acc: 0.9643, Val Loss: 0.1573, Test Acc: 0.9476, Test Loss: 0.3034, Learning Rate: 0.000500
2025-11-27 00:53:01 | INFO | root | Epoch: 46, Train Loss: 0.2330, Val Acc: 0.9631, Val Loss: 0.1473, Test Acc: 0.9476, Test Loss: 0.3003, Learning Rate: 0.000500
2025-11-27 00:53:24 | INFO | root | Epoch: 47, Train Loss: 0.2276, Val Acc: 0.9571, Val Loss: 0.1624, Test Acc: 0.9429, Test Loss: 0.3201, Learning Rate: 0.000500
2025-11-27 00:53:47 | INFO | root | Epoch: 48, Train Loss: 0.2031, Val Acc: 0.9607, Val Loss: 0.1441, Test Acc: 0.9500, Test Loss: 0.3170, Learning Rate: 0.000500
2025-11-27 00:54:10 | INFO | root | Epoch: 49, Train Loss: 0.2136, Val Acc: 0.9679, Val Loss: 0.1415, Test Acc: 0.9476, Test Loss: 0.3361, Learning Rate: 0.000500
2025-11-27 00:54:33 | INFO | root | Epoch: 50, Train Loss: 0.2061, Val Acc: 0.9571, Val Loss: 0.1519, Test Acc: 0.9452, Test Loss: 0.3465, Learning Rate: 0.000500
2025-11-27 00:54:56 | INFO | root | Epoch: 51, Train Loss: 0.2016, Val Acc: 0.9607, Val Loss: 0.1918, Test Acc: 0.9381, Test Loss: 0.3109, Learning Rate: 0.000500
2025-11-27 00:55:20 | INFO | root | Epoch: 52, Train Loss: 0.1978, Val Acc: 0.9643, Val Loss: 0.1525, Test Acc: 0.9381, Test Loss: 0.3311, Learning Rate: 0.000500
2025-11-27 00:55:43 | INFO | root | Epoch: 53, Train Loss: 0.1985, Val Acc: 0.9536, Val Loss: 0.2176, Test Acc: 0.9393, Test Loss: 0.3647, Learning Rate: 0.000500
2025-11-27 00:56:06 | INFO | root | Epoch: 54, Train Loss: 0.1911, Val Acc: 0.9595, Val Loss: 0.1749, Test Acc: 0.9405, Test Loss: 0.3308, Learning Rate: 0.000500
2025-11-27 00:56:29 | INFO | root | Epoch: 55, Train Loss: 0.1990, Val Acc: 0.9595, Val Loss: 0.2097, Test Acc: 0.9417, Test Loss: 0.3301, Learning Rate: 0.000500
2025-11-27 00:56:52 | INFO | root | Epoch: 56, Train Loss: 0.1827, Val Acc: 0.9631, Val Loss: 0.1561, Test Acc: 0.9440, Test Loss: 0.3273, Learning Rate: 0.000500
2025-11-27 00:57:15 | INFO | root | Epoch: 57, Train Loss: 0.1842, Val Acc: 0.9583, Val Loss: 0.2144, Test Acc: 0.9429, Test Loss: 0.3424, Learning Rate: 0.000500
2025-11-27 00:57:38 | INFO | root | Epoch: 58, Train Loss: 0.1873, Val Acc: 0.9619, Val Loss: 0.1869, Test Acc: 0.9452, Test Loss: 0.3227, Learning Rate: 0.000500
2025-11-27 00:58:02 | INFO | root | Epoch: 59, Train Loss: 0.1832, Val Acc: 0.9595, Val Loss: 0.1910, Test Acc: 0.9452, Test Loss: 0.3686, Learning Rate: 0.000500
2025-11-27 00:58:25 | INFO | root | Epoch: 60, Train Loss: 0.1838, Val Acc: 0.9500, Val Loss: 0.1809, Test Acc: 0.9405, Test Loss: 0.3769, Learning Rate: 0.000250
2025-11-27 00:58:48 | INFO | root | Epoch: 61, Train Loss: 0.1825, Val Acc: 0.9536, Val Loss: 0.1738, Test Acc: 0.9440, Test Loss: 0.3320, Learning Rate: 0.000250
2025-11-27 00:59:11 | INFO | root | Epoch: 62, Train Loss: 0.1671, Val Acc: 0.9560, Val Loss: 0.1837, Test Acc: 0.9464, Test Loss: 0.3823, Learning Rate: 0.000250
2025-11-27 00:59:34 | INFO | root | Epoch: 63, Train Loss: 0.1781, Val Acc: 0.9607, Val Loss: 0.1701, Test Acc: 0.9476, Test Loss: 0.3436, Learning Rate: 0.000250
2025-11-27 00:59:58 | INFO | root | Epoch: 64, Train Loss: 0.1686, Val Acc: 0.9607, Val Loss: 0.1919, Test Acc: 0.9464, Test Loss: 0.3291, Learning Rate: 0.000250
2025-11-27 01:00:21 | INFO | root | Epoch: 65, Train Loss: 0.1475, Val Acc: 0.9643, Val Loss: 0.1672, Test Acc: 0.9440, Test Loss: 0.3372, Learning Rate: 0.000250
2025-11-27 01:00:44 | INFO | root | Epoch: 66, Train Loss: 0.1562, Val Acc: 0.9536, Val Loss: 0.1801, Test Acc: 0.9452, Test Loss: 0.3631, Learning Rate: 0.000250
2025-11-27 01:01:07 | INFO | root | Epoch: 67, Train Loss: 0.1549, Val Acc: 0.9560, Val Loss: 0.1642, Test Acc: 0.9476, Test Loss: 0.3780, Learning Rate: 0.000250
2025-11-27 01:01:30 | INFO | root | Epoch: 68, Train Loss: 0.1490, Val Acc: 0.9619, Val Loss: 0.1646, Test Acc: 0.9500, Test Loss: 0.3578, Learning Rate: 0.000250
2025-11-27 01:01:53 | INFO | root | Epoch: 69, Train Loss: 0.1498, Val Acc: 0.9583, Val Loss: 0.1768, Test Acc: 0.9464, Test Loss: 0.3697, Learning Rate: 0.000250
2025-11-27 01:01:53 | INFO | root | Early stopping at epoch 69 (no improvement in 20 epochs). Best Val Loss: 0.1415
2025-11-27 01:01:54 | INFO | root | Test Acc: 0.9476, Test Loss: 0.3361
2025-11-27 01:01:54 | INFO | root | Acc: 0.9476±0.0000, Loss: 0.3361±0.0000
