2025-11-27 12:55:02 | INFO | root | Training thubenchmark with atcnet
2025-11-27 13:08:52 | INFO | root | Epoch: 13, Train Loss: 0.0608, Val Acc: 0.9560, Val Loss: 0.1767, Test Acc: 0.9417, Test Loss: 0.2245, Learning Rate: 0.010000
2025-11-27 13:09:56 | INFO | root | Epoch: 14, Train Loss: 0.0536, Val Acc: 0.9583, Val Loss: 0.1833, Test Acc: 0.9429, Test Loss: 0.2523, Learning Rate: 0.010000
2025-11-27 13:11:00 | INFO | root | Epoch: 15, Train Loss: 0.0581, Val Acc: 0.9560, Val Loss: 0.1916, Test Acc: 0.9429, Test Loss: 0.2147, Learning Rate: 0.010000
2025-11-27 13:12:04 | INFO | root | Epoch: 16, Train Loss: 0.0499, Val Acc: 0.9619, Val Loss: 0.1404, Test Acc: 0.9488, Test Loss: 0.2024, Learning Rate: 0.010000
2025-11-27 13:13:07 | INFO | root | Epoch: 17, Train Loss: 0.0392, Val Acc: 0.9667, Val Loss: 0.1158, Test Acc: 0.9500, Test Loss: 0.1978, Learning Rate: 0.010000
2025-11-27 13:14:11 | INFO | root | Epoch: 18, Train Loss: 0.0375, Val Acc: 0.9631, Val Loss: 0.1762, Test Acc: 0.9476, Test Loss: 0.2349, Learning Rate: 0.010000
2025-11-27 13:15:15 | INFO | root | Epoch: 19, Train Loss: 0.0435, Val Acc: 0.9619, Val Loss: 0.1777, Test Acc: 0.9429, Test Loss: 0.2335, Learning Rate: 0.010000
2025-11-27 13:16:19 | INFO | root | Epoch: 20, Train Loss: 0.0409, Val Acc: 0.9631, Val Loss: 0.1595, Test Acc: 0.9476, Test Loss: 0.2405, Learning Rate: 0.010000
2025-11-27 13:17:23 | INFO | root | Epoch: 21, Train Loss: 0.0355, Val Acc: 0.9583, Val Loss: 0.1672, Test Acc: 0.9452, Test Loss: 0.2517, Learning Rate: 0.010000
2025-11-27 13:18:26 | INFO | root | Epoch: 22, Train Loss: 0.0352, Val Acc: 0.9560, Val Loss: 0.1782, Test Acc: 0.9417, Test Loss: 0.2666, Learning Rate: 0.010000
2025-11-27 13:19:30 | INFO | root | Epoch: 23, Train Loss: 0.0377, Val Acc: 0.9583, Val Loss: 0.1669, Test Acc: 0.9464, Test Loss: 0.2587, Learning Rate: 0.010000
2025-11-27 13:20:34 | INFO | root | Epoch: 24, Train Loss: 0.0325, Val Acc: 0.9690, Val Loss: 0.1450, Test Acc: 0.9500, Test Loss: 0.2211, Learning Rate: 0.010000
2025-11-27 13:21:38 | INFO | root | Epoch: 25, Train Loss: 0.0330, Val Acc: 0.9548, Val Loss: 0.2106, Test Acc: 0.9452, Test Loss: 0.2508, Learning Rate: 0.010000
2025-11-27 13:22:42 | INFO | root | Epoch: 26, Train Loss: 0.0301, Val Acc: 0.9548, Val Loss: 0.1938, Test Acc: 0.9393, Test Loss: 0.2854, Learning Rate: 0.010000
2025-11-27 13:23:45 | INFO | root | Epoch: 27, Train Loss: 0.0386, Val Acc: 0.9679, Val Loss: 0.1681, Test Acc: 0.9512, Test Loss: 0.2706, Learning Rate: 0.010000
2025-11-27 13:24:49 | INFO | root | Epoch: 28, Train Loss: 0.0267, Val Acc: 0.9631, Val Loss: 0.1844, Test Acc: 0.9464, Test Loss: 0.3391, Learning Rate: 0.005000
2025-11-27 13:25:53 | INFO | root | Epoch: 29, Train Loss: 0.0212, Val Acc: 0.9643, Val Loss: 0.1729, Test Acc: 0.9560, Test Loss: 0.2437, Learning Rate: 0.005000
2025-11-27 13:26:57 | INFO | root | Epoch: 30, Train Loss: 0.0142, Val Acc: 0.9738, Val Loss: 0.1482, Test Acc: 0.9560, Test Loss: 0.2491, Learning Rate: 0.005000
2025-11-27 13:28:01 | INFO | root | Epoch: 31, Train Loss: 0.0102, Val Acc: 0.9762, Val Loss: 0.1723, Test Acc: 0.9548, Test Loss: 0.2288, Learning Rate: 0.005000
2025-11-27 13:29:04 | INFO | root | Epoch: 32, Train Loss: 0.0129, Val Acc: 0.9714, Val Loss: 0.1846, Test Acc: 0.9536, Test Loss: 0.2478, Learning Rate: 0.005000
2025-11-27 13:30:08 | INFO | root | Epoch: 33, Train Loss: 0.0107, Val Acc: 0.9726, Val Loss: 0.1981, Test Acc: 0.9631, Test Loss: 0.2550, Learning Rate: 0.005000
2025-11-27 13:31:12 | INFO | root | Epoch: 34, Train Loss: 0.0101, Val Acc: 0.9714, Val Loss: 0.1980, Test Acc: 0.9536, Test Loss: 0.2316, Learning Rate: 0.005000
2025-11-27 13:32:16 | INFO | root | Epoch: 35, Train Loss: 0.0097, Val Acc: 0.9726, Val Loss: 0.1890, Test Acc: 0.9595, Test Loss: 0.2048, Learning Rate: 0.005000
2025-11-27 13:33:20 | INFO | root | Epoch: 36, Train Loss: 0.0119, Val Acc: 0.9738, Val Loss: 0.1827, Test Acc: 0.9512, Test Loss: 0.2635, Learning Rate: 0.005000
2025-11-27 13:34:23 | INFO | root | Epoch: 37, Train Loss: 0.0088, Val Acc: 0.9726, Val Loss: 0.1703, Test Acc: 0.9595, Test Loss: 0.2448, Learning Rate: 0.005000
2025-11-27 13:34:23 | INFO | root | Early stopping at epoch 37 (no improvement in 20 epochs). Best Val Loss: 0.1158
2025-11-27 13:34:29 | INFO | root | Test Acc: 0.9500, Test Loss: 0.1978
2025-11-27 13:34:29 | INFO | root | Acc: 0.9500±0.0000, Loss: 0.1978±0.0000
